"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"911","GTLM","Nick Tandy","4","1:56.733","34:09.869","Green","Track","5.565","5.291","23.774","14.747","25.773","26.629","0.529","10.352","1.416","2.657","160.251","121.983"
"67","GTLM","Richard Westbrook","3","1:56.141","34:14.777","Green","Track","5.551","5.380","23.758","14.494","25.763","26.418","0.526","10.196","1.409","2.646","161.165","122.589"
"66","GTLM","Joey Hand","3","1:56.191","34:18.706","Green","Track","5.604","5.346","23.806","14.562","25.394","26.567","0.526","10.300","1.422","2.664","161.165","121.468"
"3","GTLM","Antonio Garcia","4","1:56.588","34:23.217","Green","Track","5.551","5.268","23.960","14.779","25.509","26.639","0.530","10.292","1.412","2.648","159.949","122.328"
"4","GTLM","Tommy Milner","5","2:05.947","35:25.246","Green","Track","5.614","5.304","23.966","16.026","29.455","29.463","0.544","11.472","1.425","2.678","155.832","121.212"
"912","GTLM","Laurens Vanthoor","4","1:56.251","35:37.090","Green","Track","5.523","5.279","23.615","14.601","25.820","26.627","0.527","10.218","1.401","2.640","160.859","123.289"
"67","GTLM","Richard Westbrook","4","1:56.098","36:10.875","Green","Track","5.542","5.304","23.755","14.582","25.570","26.486","0.525","10.275","1.411","2.648","161.472","122.415"
"911","GTLM","Nick Tandy","5","2:04.382","36:14.251","Green","Track","5.544","5.318","23.826","14.650","31.570","28.197","0.540","10.659","1.421","2.657","156.987","121.553"
"62","GTLM","James Calado","5","2:12.553","36:15.288","Green","Pit","5.568","5.291","25.253","14.946","26.765","27.310","0.563","12.971","4.362","9.524","150.573","39.598"
"66","GTLM","Joey Hand","4","1:59.288","36:17.994","Green","Track","5.582","5.329","23.888","14.670","26.739","28.084","0.527","10.387","1.420","2.662","160.859","121.639"
"3","GTLM","Antonio Garcia","5","1:56.844","36:20.061","Green","Track","5.530","5.249","23.783","14.735","25.704","26.953","0.530","10.295","1.415","2.650","159.949","122.069"
"4","GTLM","Tommy Milner","6","2:12.895","37:38.141","Green","Pit","5.628","5.317","24.179","15.244","27.690","28.117","0.565","12.223","4.292","9.640","150.040","40.244"
"912","GTLM","Laurens Vanthoor","5","2:07.739","37:44.829","Green","Pit","5.549","5.318","23.644","14.698","25.725","26.676","0.527","11.619","4.158","9.825","160.859","41.541"
"66","GTLM","Joey Hand","5","1:56.324","38:14.318","Green","Track","5.587","5.327","23.666","14.605","25.534","26.676","0.526","10.315","1.422","2.666","161.165","121.468"
"911","GTLM","Nick Tandy","6","2:03.414","38:17.665","Green","Track","5.571","5.269","23.781","14.785","29.430","29.324","0.532","10.620","1.428","2.674","159.347","120.957"
