"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"25","GTLM","Alexander Sims","156","52.684","2:19:20.202","Green","Track","0.457","0.816","10.248","10.535","13.576","5.304","9.043","2.705","151.805"
"57","GTD","Lawson Aschenbach","151","54.378","2:19:21.619","Green","Track","0.472","0.838","10.326","11.069","13.948","5.522","9.417","2.786","146.981"
"4","GTLM","Oliver Gavin","127","52.502","2:19:22.688","Green","Track","0.462","0.827","9.920","10.766","13.462","5.291","9.059","2.715","150.162"
"93","GTD","Andy Lally","151","54.681","2:19:26.276","Green","Track","0.475","0.847","10.430","11.030","13.984","0.000","0.000","2.796","146.053"
"14","GTD","Sage Karam","149","54.454","2:19:28.664","Green","Track","0.471","0.846","10.113","10.973","14.238","5.557","9.461","2.795","147.293"
"33","GTD","Jeroen Bleekemolen","121","54.071","2:19:31.418","Green","Track","0.478","0.852","10.082","10.856","13.922","5.488","9.560","2.833","145.136"
"67","GTLM","Ryan Briscoe","157","52.163","2:19:31.621","Green","Track","0.460","0.821","9.807","10.533","13.349","5.307","9.152","2.734","150.815"
"24","GTLM","Martin Tomczyk","157","52.154","2:19:35.040","Green","Track","0.458","0.818","9.849","10.459","13.501","5.315","9.041","2.713","151.474"
"15","GTD","Robert Alon","151","54.545","2:19:41.684","Green","Track","0.473","0.838","10.252","10.909","14.130","5.561","9.571","2.811","146.670"
"96","GTD","Jesse Krohn","140","54.380","2:19:41.964","Green","Track","0.475","0.846","10.265","10.947","14.023","5.561","9.472","2.791","146.053"
"3","GTLM","Antonio Garcia","157","51.707","2:19:45.642","Green","Track","0.457","0.818","9.730","10.404","13.441","5.233","8.925","2.699","151.805"
"73","GTD","Joerg Bergmeister","152","54.317","2:19:56.292","Green","Track","0.469","0.837","10.317","10.877","13.909","5.601","9.530","2.777","147.921"
"48","GTD","Bryan Sellers","152","54.193","2:19:56.889","Green","Track","0.472","0.843","10.334","10.841","13.836","5.559","9.504","2.804","146.981"
"66","GTLM","Joey Hand","154","53.594","2:19:57.281","Green","Track","0.467","0.833","10.265","10.728","13.693","5.480","9.367","2.761","148.555"
"28","GTD","Patrick Long","152","54.717","2:19:58.165","Green","Track","0.471","0.840","10.315","11.230","14.012","5.619","9.449","2.781","147.293"
"911","GTLM","Patrick Pilet","158","52.209","2:19:59.901","Green","Track","0.463","0.828","9.786","10.571","13.542","5.286","9.024","2.709","149.838"
"86","GTD","Jeff Segal","151","54.915","2:20:09.648","Green","Track","0.475","0.847","10.370","11.104","13.985","5.745","9.586","2.803","146.053"
"50","GTD","Gunnar Jeannette","151","54.653","2:20:11.361","Green","Track","0.475","0.848","10.302","11.123","14.004","5.570","9.512","2.819","146.053"
"007","GTD","James Davison","152","54.682","2:20:11.721","Green","Track","0.466","0.832","10.422","10.987","13.983","5.701","9.518","2.773","148.873"
"912","GTLM","Laurens Vanthoor","158","54.113","2:20:13.131","Green","Track","0.461","0.825","10.094","10.853","14.255","5.605","9.290","2.730","150.488"
"25","GTLM","Alexander Sims","157","53.427","2:20:13.629","Green","Track","0.458","0.819","9.821","10.648","14.072","5.544","9.351","2.714","151.474"
"16","GTD","Jeroen Mul","151","55.947","2:20:14.199","Green","Track","0.473","0.841","10.377","11.136","14.314","6.056","9.944","2.806","146.670"
"23","GTD","Townsend Bell","151","55.811","2:20:14.362","Green","Track","0.471","0.838","10.336","11.290","14.427","5.909","9.708","2.832","147.293"
"63","GTD","Alessandro Balzan","152","55.847","2:20:14.750","Green","Track","0.467","0.870","10.671","11.383","14.408","5.724","9.533","2.791","148.555"
"57","GTD","Lawson Aschenbach","152","53.965","2:20:15.584","Green","Track","0.470","0.836","10.081","10.803","13.973","5.607","9.414","2.781","147.606"
"4","GTLM","Oliver Gavin","128","53.032","2:20:15.720","Green","Track","0.460","0.823","9.991","10.445","13.544","5.663","9.358","2.748","150.815"
"93","GTD","Andy Lally","152","54.338","2:20:20.614","Green","Track","0.469","0.842","10.217","10.976","14.035","0.000","0.000","2.781","147.921"
"14","GTD","Sage Karam","150","54.155","2:20:22.819","Green","Track","0.470","0.843","10.150","10.908","14.076","5.507","9.408","2.793","147.606"
"67","GTLM","Ryan Briscoe","158","52.486","2:20:24.107","Green","Track","0.462","0.826","9.943","10.521","13.489","5.347","9.158","2.740","150.162"
"33","GTD","Jeroen Bleekemolen","122","54.584","2:20:26.002","Green","Track","0.503","0.942","10.552","10.854","13.925","5.478","9.520","2.810","137.922"
"24","GTLM","Martin Tomczyk","158","52.199","2:20:27.239","Green","Track","0.459","0.819","9.861","10.501","13.475","5.303","9.083","2.698","151.144"
"15","GTD","Robert Alon","152","54.743","2:20:36.427","Green","Track","0.471","0.844","10.275","10.950","14.124","5.623","9.642","2.814","147.293"
"96","GTD","Jesse Krohn","141","54.788","2:20:36.752","Green","Track","0.470","0.838","10.325","10.903","14.128","5.587","9.687","2.850","147.606"
"3","GTLM","Antonio Garcia","158","51.594","2:20:37.236","Green","Track","0.458","0.818","9.698","10.339","13.430","5.229","8.930","2.692","151.474"
"73","GTD","Joerg Bergmeister","153","54.047","2:20:50.339","Green","Track","0.470","0.837","10.270","10.808","13.844","5.573","9.469","2.776","147.606"
"66","GTLM","Joey Hand","155","53.405","2:20:50.686","Green","Track","0.465","0.832","10.196","10.663","13.522","5.529","9.428","2.770","149.194"
"48","GTD","Bryan Sellers","153","54.713","2:20:51.602","Green","Track","0.474","0.845","10.335","11.180","13.957","5.568","9.539","2.815","146.361"
"28","GTD","Patrick Long","153","54.174","2:20:52.339","Green","Track","0.470","0.838","10.236","10.884","13.987","5.563","9.418","2.778","147.606"
"911","GTLM","Patrick Pilet","159","52.581","2:20:52.482","Green","Track","0.462","0.825","9.780","10.445","13.572","5.429","9.322","2.746","150.162"
"86","GTD","Jeff Segal","152","54.869","2:21:04.517","Green","Track","0.474","0.843","10.417","11.049","13.921","5.665","9.665","2.835","146.361"
"50","GTD","Gunnar Jeannette","152","54.979","2:21:06.340","Green","Track","0.476","0.851","10.371","11.182","14.168","5.595","9.522","2.814","145.746"
"912","GTLM","Laurens Vanthoor","159","53.713","2:21:06.844","Green","Track","0.464","0.829","9.869","10.556","13.979","5.629","9.585","2.802","149.515"
"25","GTLM","Alexander Sims","158","53.536","2:21:07.165","Green","Track","0.460","0.820","9.887","10.479","13.972","5.482","9.647","2.789","150.815"
"007","GTD","James Davison","153","56.492","2:21:08.213","Green","Track","0.466","0.832","10.386","11.097","14.092","5.726","10.827","3.066","148.873"
"16","GTD","Jeroen Mul","152","55.122","2:21:09.321","Green","Track","0.472","0.839","10.460","11.149","14.124","5.653","9.590","2.835","146.981"
"23","GTD","Townsend Bell","152","55.262","2:21:09.624","Green","Track","0.477","0.850","10.496","11.231","14.192","5.624","9.570","2.822","145.440"
"4","GTLM","Oliver Gavin","129","53.880","2:21:09.600","Green","Track","0.464","0.829","10.091","10.904","14.203","5.392","9.249","2.748","149.515"
"63","GTD","Alessandro Balzan","153","55.759","2:21:10.509","Green","Track","0.470","0.846","10.532","11.218","14.835","5.635","9.445","2.778","147.606"
"57","GTD","Lawson Aschenbach","153","55.299","2:21:10.883","Green","Track","0.472","0.880","10.488","11.058","14.382","5.743","9.496","2.780","146.981"
"93","GTD","Andy Lally","153","54.511","2:21:15.125","Green","Track","0.469","0.840","10.269","11.073","13.932","5.584","9.540","2.804","147.921"
"67","GTLM","Ryan Briscoe","159","52.732","2:21:16.839","Green","Track","0.463","0.825","9.838","10.610","13.556","5.392","9.289","2.759","149.838"
"14","GTD","Sage Karam","151","56.188","2:21:19.007","Green","Track","0.471","0.846","10.231","11.133","15.108","6.037","9.553","2.809","147.293"
"24","GTLM","Martin Tomczyk","159","52.599","2:21:19.838","Green","Track","0.457","0.816","9.883","10.552","13.611","5.365","9.192","2.723","151.805"
"33","GTD","Jeroen Bleekemolen","123","55.638","2:21:21.640","Green","Track","0.476","0.849","10.127","11.088","15.133","5.584","9.571","2.810","145.746"
"3","GTLM","Antonio Garcia","159","53.495","2:21:30.731","Green","Track","0.456","0.816","10.053","10.814","13.975","5.544","9.119","2.718","152.138"
"15","GTD","Robert Alon","153","55.329","2:21:31.756","Green","Track","0.472","0.845","10.323","10.981","14.280","5.937","9.675","2.816","146.981"
"96","GTD","Jesse Krohn","142","55.252","2:21:32.004","Green","Track","0.478","0.852","10.319","11.253","14.222","5.658","9.662","2.808","145.136"
"66","GTLM","Joey Hand","156","53.863","2:21:44.549","Green","Track","0.467","0.833","10.289","10.875","13.831","5.462","9.342","2.764","148.555"
"73","GTD","Joerg Bergmeister","154","55.222","2:21:45.561","Green","Track","0.469","0.836","10.403","11.358","14.220","5.638","9.526","2.772","147.921"
"911","GTLM","Patrick Pilet","160","53.170","2:21:45.652","Green","Track","0.466","0.832","9.946","10.719","13.942","5.373","9.165","2.727","148.873"
"48","GTD","Bryan Sellers","154","55.317","2:21:46.919","Green","Track","0.475","0.848","10.328","11.029","14.576","5.638","9.591","2.832","146.053"
"28","GTD","Patrick Long","154","54.961","2:21:47.300","Green","Track","0.469","0.869","10.515","11.139","14.038","5.589","9.539","2.803","147.921"
"86","GTD","Jeff Segal","153","54.725","2:21:59.242","Green","Track","0.476","0.849","10.334","11.022","13.913","5.669","9.638","2.824","145.746"
"912","GTLM","Laurens Vanthoor","160","52.788","2:21:59.632","Green","Track","0.470","0.841","10.031","10.637","13.653","5.310","9.127","2.719","147.606"
"25","GTLM","Alexander Sims","159","53.024","2:22:00.189","Green","Track","0.468","0.834","9.909","10.834","13.724","5.343","9.190","2.722","148.237"
"50","GTD","Gunnar Jeannette","153","55.519","2:22:01.859","Green","Track","0.476","0.849","10.380","11.493","14.391","5.623","9.491","2.816","145.746"
"007","GTD","James Davison","154","54.923","2:22:03.136","Green","Track","0.507","0.898","10.638","11.060","13.950","5.642","9.469","2.759","136.834"
"4","GTLM","Oliver Gavin","130","53.694","2:22:03.294","Green","Track","0.465","0.833","10.325","10.764","13.582","5.535","9.429","2.761","149.194"
"23","GTD","Townsend Bell","153","55.887","2:22:05.511","Green","Track","0.474","0.844","10.616","11.181","14.685","5.607","9.642","2.838","146.361"
"16","GTD","Jeroen Mul","153","56.673","2:22:05.994","Green","Track","0.474","0.844","10.569","11.655","14.743","5.888","9.702","2.798","146.361"
"57","GTD","Lawson Aschenbach","154","55.420","2:22:06.303","Green","Track","0.467","0.832","10.305","11.120","14.731","5.628","9.543","2.794","148.555"
"63","GTD","Alessandro Balzan","154","56.489","2:22:06.998","Green","Track","0.468","0.844","10.466","11.088","15.333","5.796","9.690","2.804","148.237"
"67","GTLM","Ryan Briscoe","160","52.744","2:22:09.583","Green","Track","0.465","0.829","9.897","10.489","13.747","5.371","9.202","2.744","149.194"
"93","GTD","Andy Lally","154","56.930","2:22:12.055","Green","Track","0.469","0.843","10.228","11.015","15.573","6.000","9.943","2.859","147.921"
"24","GTLM","Martin Tomczyk","160","52.925","2:22:12.763","Green","Track","0.459","0.820","9.960","10.688","13.720","5.400","9.162","2.716","151.144"
"14","GTD","Sage Karam","152","55.217","2:22:14.224","Green","Track","0.471","0.843","10.180","10.942","14.818","5.636","9.527","2.800","147.293"
"33","GTD","Jeroen Bleekemolen","124","54.449","2:22:16.089","Green","Track","0.475","0.848","10.091","10.899","14.219","5.572","9.533","2.812","146.053"
"3","GTLM","Antonio Garcia","160","51.953","2:22:22.684","Green","Track","0.459","0.822","9.747","10.378","13.513","5.293","9.029","2.712","151.144"
"15","GTD","Robert Alon","154","54.973","2:22:26.729","Green","Track","0.471","0.844","10.351","11.042","14.173","5.640","9.653","2.799","147.293"
"96","GTD","Jesse Krohn","143","55.040","2:22:27.044","Green","Track","0.472","0.839","10.432","11.025","14.062","5.692","9.697","2.821","146.981"
"66","GTLM","Joey Hand","157","53.123","2:22:37.672","Green","Track","0.466","0.834","9.956","10.609","13.612","5.460","9.414","2.772","148.873"
"911","GTLM","Patrick Pilet","161","52.424","2:22:38.076","Green","Track","0.464","0.828","10.020","10.474","13.514","5.332","9.075","2.717","149.515"
"73","GTD","Joerg Bergmeister","155","54.848","2:22:40.409","Green","Track","0.468","0.845","10.674","11.038","13.923","5.573","9.533","2.794","148.237"
"48","GTD","Bryan Sellers","155","54.406","2:22:41.325","Green","Track","0.478","0.850","10.379","10.937","13.896","5.579","9.484","2.803","145.136"
"28","GTD","Patrick Long","155","54.584","2:22:41.884","Green","Track","0.472","0.841","10.300","10.983","14.028","5.616","9.547","2.797","146.981"
"912","GTLM","Laurens Vanthoor","161","52.955","2:22:52.587","Green","Track","0.462","0.826","10.256","10.795","13.470","5.360","9.057","2.729","150.162"
"25","GTLM","Alexander Sims","160","53.028","2:22:53.217","Green","Track","0.460","0.824","9.920","10.987","13.760","5.330","9.040","2.707","150.815"
"86","GTD","Jeff Segal","154","55.802","2:22:55.044","Green","Track","0.475","0.848","10.439","11.670","14.184","5.705","9.669","2.812","146.053"
"4","GTLM","Oliver Gavin","131","53.415","2:22:56.709","Green","Track","0.467","0.833","10.019","10.593","13.684","5.662","9.402","2.755","148.555"
"50","GTD","Gunnar Jeannette","154","55.447","2:22:57.306","Green","Track","0.477","0.848","10.360","11.138","14.193","5.929","9.686","2.816","145.440"
"007","GTD","James Davison","155","54.702","2:22:57.838","Green","Track","0.465","0.831","10.756","10.997","13.755","5.680","9.459","2.759","149.194"
"23","GTD","Townsend Bell","154","54.349","2:22:59.860","Green","Track","0.478","0.851","10.219","10.777","14.089","5.563","9.551","2.821","145.136"
"16","GTD","Jeroen Mul","154","55.694","2:23:01.688","Green","Track","0.471","0.837","10.536","11.223","14.578","5.642","9.593","2.814","147.293"
"57","GTD","Lawson Aschenbach","155","55.514","2:23:01.817","Green","Track","0.469","0.835","10.329","11.331","14.486","5.749","9.541","2.774","147.921"
"63","GTD","Alessandro Balzan","155","55.263","2:23:02.261","Green","Track","0.471","0.850","10.454","11.106","14.127","5.892","9.580","2.783","147.293"
"67","GTLM","Ryan Briscoe","161","52.866","2:23:02.449","Green","Track","0.463","0.826","9.915","10.494","13.429","5.458","9.517","2.764","149.838"
"24","GTLM","Martin Tomczyk","161","53.375","2:23:06.138","Green","Track","0.459","0.817","10.115","10.954","13.722","5.399","9.181","2.728","151.144"
"93","GTD","Andy Lally","155","55.465","2:23:07.520","Green","Track","0.480","0.854","10.512","11.423","14.153","5.730","9.519","2.794","144.531"
"14","GTD","Sage Karam","153","54.473","2:23:08.697","Green","Track","0.473","0.840","10.194","11.043","14.105","5.565","9.446","2.807","146.670"
"3","GTLM","Antonio Garcia","161","51.619","2:23:14.303","Green","Track","0.459","0.822","9.737","10.354","13.456","5.205","8.891","2.695","151.144"
"33","GTD","Jeroen Bleekemolen","125","1:05.574","2:23:21.663","Green","Pit","0.476","0.845","10.111","11.150","14.146","5.515","11.748","11.583","145.746"
"15","GTD","Robert Alon","155","56.701","2:23:23.430","Green","Track","0.472","0.841","10.291","10.946","15.141","6.066","10.082","2.862","146.981"
"96","GTD","Jesse Krohn","144","56.578","2:23:23.622","Green","Track","0.475","0.844","10.270","11.026","14.842","6.127","10.117","2.877","146.053"
"66","GTLM","Joey Hand","158","52.927","2:23:30.599","Green","Track","0.467","0.836","9.963","10.574","13.494","5.422","9.391","2.780","148.555"
"911","GTLM","Patrick Pilet","162","52.920","2:23:30.996","Green","Track","0.462","0.826","10.073","10.553","13.556","5.345","9.368","2.737","150.162"
"73","GTD","Joerg Bergmeister","156","54.149","2:23:34.558","Green","Track","0.472","0.840","10.301","10.961","13.822","5.500","9.471","2.782","146.981"
"48","GTD","Bryan Sellers","156","54.400","2:23:35.725","Green","Track","0.474","0.845","10.328","10.907","13.978","5.559","9.495","2.814","146.361"
"28","GTD","Patrick Long","156","54.418","2:23:36.302","Green","Track","0.471","0.840","10.336","11.077","13.845","5.582","9.478","2.789","147.293"
"912","GTLM","Laurens Vanthoor","162","52.024","2:23:44.611","Green","Track","0.464","0.831","9.821","10.516","13.303","5.310","9.051","2.728","149.515"
"25","GTLM","Alexander Sims","161","52.285","2:23:45.502","Green","Track","0.460","0.821","9.802","10.589","13.508","5.327","9.070","2.708","150.815"
"4","GTLM","Oliver Gavin","132","54.332","2:23:51.041","Green","Track","0.466","0.833","10.002","10.722","13.530","5.550","10.318","2.911","148.873"
"86","GTD","Jeff Segal","155","57.076","2:23:52.120","Green","Track","0.474","0.846","10.375","11.150","14.029","5.739","11.365","3.098","146.361"
"50","GTD","Gunnar Jeannette","155","55.087","2:23:52.393","Green","Track","0.476","0.846","10.365","11.234","14.159","5.643","9.554","2.810","145.746"
"007","GTD","James Davison","156","54.899","2:23:52.737","Green","Track","0.465","0.829","10.371","11.005","14.042","5.825","9.588","2.774","149.194"
"23","GTD","Townsend Bell","155","54.175","2:23:54.035","Green","Track","0.474","0.847","10.248","10.792","13.970","5.560","9.473","2.811","146.361"
"67","GTLM","Ryan Briscoe","162","53.834","2:23:56.283","Green","Track","0.464","0.827","10.292","10.791","13.865","5.575","9.271","2.749","149.515"
"57","GTD","Lawson Aschenbach","156","55.044","2:23:56.861","Green","Track","0.467","0.832","10.502","10.900","14.086","5.883","9.569","2.805","148.555"
"16","GTD","Jeroen Mul","155","56.358","2:23:58.046","Green","Track","0.471","0.838","11.017","11.647","14.240","5.685","9.638","2.822","147.293"
"63","GTD","Alessandro Balzan","156","56.060","2:23:58.321","Green","Track","0.469","0.852","10.754","11.553","14.436","5.667","9.544","2.785","147.921"
"24","GTLM","Martin Tomczyk","162","52.813","2:23:58.951","Green","Track","0.461","0.823","10.055","10.545","13.672","5.379","9.168","2.710","150.488"
"93","GTD","Andy Lally","156","54.921","2:24:02.441","Green","Track","0.471","0.840","10.336","11.151","14.071","0.000","0.000","2.803","147.293"
"14","GTD","Sage Karam","154","54.599","2:24:03.296","Green","Track","0.473","0.842","10.135","11.089","14.184","5.574","9.502","2.800","146.670"
"3","GTLM","Antonio Garcia","162","51.750","2:24:06.053","Green","Track","0.457","0.819","9.744","10.296","13.531","5.272","8.933","2.698","151.805"
"15","GTD","Robert Alon","156","55.263","2:24:18.693","Green","Track","0.479","0.854","10.596","10.958","14.247","5.664","9.665","2.800","144.833"
"96","GTD","Jesse Krohn","145","55.395","2:24:19.017","Green","Track","0.483","0.857","10.536","11.147","14.124","5.792","9.632","2.824","143.634"
"66","GTLM","Joey Hand","159","53.159","2:24:23.758","Green","Track","0.469","0.838","9.939","10.520","13.600","5.424","9.554","2.815","147.921"
"911","GTLM","Patrick Pilet","163","52.862","2:24:23.858","Green","Track","0.464","0.826","9.993","10.438","13.897","5.426","9.105","2.713","149.515"
"73","GTD","Joerg Bergmeister","157","54.261","2:24:28.819","Green","Track","0.470","0.838","10.314","11.033","13.795","5.565","9.467","2.779","147.606"
"48","GTD","Bryan Sellers","157","54.463","2:24:30.188","Green","Track","0.476","0.849","10.313","10.937","14.064","5.540","9.481","2.803","145.746"
"28","GTD","Patrick Long","157","54.460","2:24:30.762","Green","Track","0.471","0.838","10.243","10.915","14.070","5.618","9.512","2.793","147.293"
"912","GTLM","Laurens Vanthoor","163","51.946","2:24:36.557","Green","Track","0.465","0.830","9.719","10.474","13.428","5.279","9.026","2.725","149.194"
"25","GTLM","Alexander Sims","162","51.928","2:24:37.430","Green","Track","0.460","0.822","9.773","10.369","13.542","5.312","8.959","2.691","150.815"
"4","GTLM","Oliver Gavin","133","52.606","2:24:43.647","Green","Track","0.486","0.867","10.010","10.593","13.505","5.322","9.090","2.733","142.747"
"86","GTD","Jeff Segal","156","55.978","2:24:48.098","Green","Track","0.511","0.905","10.736","11.323","14.222","5.740","9.716","2.825","135.763"
"50","GTD","Gunnar Jeannette","156","56.149","2:24:48.542","Green","Track","0.474","0.853","10.985","11.288","14.172","5.894","9.666","2.817","146.361"
"007","GTD","James Davison","157","55.984","2:24:48.721","Green","Track","0.467","0.834","10.801","11.355","14.085","5.891","9.759","2.792","148.555"
"23","GTD","Townsend Bell","156","55.057","2:24:49.092","Green","Track","0.474","0.843","10.230","10.993","14.284","5.760","9.655","2.818","146.361"
"67","GTLM","Ryan Briscoe","163","52.892","2:24:49.175","Green","Track","0.464","0.828","9.934","10.576","13.486","5.458","9.405","2.741","149.515"
"57","GTD","Lawson Aschenbach","157","53.993","2:24:50.854","Green","Track","0.471","0.840","10.125","10.803","13.897","5.569","9.493","2.795","147.293"
"16","GTD","Jeroen Mul","156","55.376","2:24:53.422","Green","Track","0.473","0.844","10.452","11.141","14.160","5.664","9.796","2.846","146.670"
"24","GTLM","Martin Tomczyk","163","54.418","2:24:53.369","Green","Track","0.457","0.815","10.327","10.889","13.893","5.657","9.630","2.750","151.805"
"63","GTD","Alessandro Balzan","157","55.556","2:24:53.877","Green","Track","0.470","0.886","10.594","11.406","14.218","5.644","9.565","2.773","147.606"
"93","GTD","Andy Lally","157","54.588","2:24:57.029","Green","Track","0.473","0.846","10.244","11.007","14.023","5.629","9.547","2.819","146.670"
"3","GTLM","Antonio Garcia","163","51.906","2:24:57.959","Green","Track","0.459","0.818","9.748","10.387","13.508","5.250","9.023","2.713","151.144"
"14","GTD","Sage Karam","155","54.709","2:24:58.005","Green","Track","0.469","0.843","10.230","11.103","14.113","5.591","9.543","2.817","147.921"
"15","GTD","Robert Alon","157","54.795","2:25:13.488","Green","Track","0.474","0.844","10.377","10.976","14.195","5.548","9.573","2.808","146.361"
"96","GTD","Jesse Krohn","146","54.775","2:25:13.792","Green","Track","0.475","0.845","10.354","10.996","14.151","5.619","9.526","2.809","146.053"
"911","GTLM","Patrick Pilet","164","52.553","2:25:16.411","Green","Track","0.461","0.821","9.918","10.540","13.620","5.425","9.043","2.725","150.488"
"66","GTLM","Joey Hand","160","53.573","2:25:17.331","Green","Track","0.475","0.869","10.314","10.656","13.641","5.521","9.339","2.758","146.053"
"73","GTD","Joerg Bergmeister","158","54.322","2:25:23.141","Green","Track","0.470","0.838","10.392","10.903","13.865","5.577","9.496","2.781","147.606"
"48","GTD","Bryan Sellers","158","54.386","2:25:24.574","Green","Track","0.475","0.846","10.287","10.997","13.858","5.599","9.508","2.816","146.053"
"28","GTD","Patrick Long","158","54.445","2:25:25.207","Green","Track","0.471","0.839","10.304","11.059","13.935","5.569","9.472","2.796","147.293"
"912","GTLM","Laurens Vanthoor","164","51.991","2:25:28.548","Green","Track","0.464","0.830","9.807","10.560","13.333","5.240","9.029","2.728","149.515"
"25","GTLM","Alexander Sims","163","51.837","2:25:29.267","Green","Track","0.458","0.819","9.651","10.474","13.523","5.216","8.992","2.704","151.474"
"4","GTLM","Oliver Gavin","134","52.252","2:25:35.899","Green","Track","0.464","0.830","9.884","10.498","13.445","5.276","9.109","2.746","149.515"
"67","GTLM","Ryan Briscoe","164","53.586","2:25:42.761","Green","Track","0.462","0.826","10.256","10.771","13.716","5.540","9.266","2.749","150.162"
"86","GTD","Jeff Segal","157","55.732","2:25:43.830","Green","Track","0.477","0.848","10.383","11.185","14.122","6.033","9.856","2.828","145.440"
"007","GTD","James Davison","158","55.301","2:25:44.022","Green","Track","0.468","0.836","10.363","11.335","13.987","5.742","9.757","2.813","148.237"
"50","GTD","Gunnar Jeannette","157","56.012","2:25:44.554","Green","Track","0.477","0.847","10.745","11.529","14.297","5.688","9.613","2.816","145.440"
"23","GTD","Townsend Bell","157","55.825","2:25:44.917","Green","Track","0.474","0.845","10.842","11.179","14.303","5.684","9.665","2.833","146.361"
"57","GTD","Lawson Aschenbach","158","54.852","2:25:45.706","Green","Track","0.471","0.840","10.284","11.064","14.221","5.621","9.539","2.812","147.293"
"24","GTLM","Martin Tomczyk","164","52.989","2:25:46.358","Green","Track","0.464","0.829","10.142","10.600","13.642","5.465","9.146","2.701","149.515"
"16","GTD","Jeroen Mul","157","55.516","2:25:48.938","Green","Track","0.476","0.849","10.717","11.257","14.267","5.594","9.538","2.818","145.746"
"3","GTLM","Antonio Garcia","164","52.876","2:25:50.835","Green","Track","0.460","0.821","9.975","10.640","13.680","5.334","9.230","2.736","150.815"
"63","GTD","Alessandro Balzan","158","57.048","2:25:50.925","Green","Track","0.467","0.835","11.342","11.524","14.434","5.775","9.818","2.853","148.555"
"93","GTD","Andy Lally","158","55.151","2:25:52.180","Green","Track","0.474","0.848","10.322","11.054","14.437","5.675","9.546","2.795","146.361"
"14","GTD","Sage Karam","156","54.875","2:25:52.880","Green","Track","0.479","0.853","10.507","11.091","14.058","5.609","9.478","2.800","144.833"
"15","GTD","Robert Alon","158","54.883","2:26:08.371","Green","Track","0.471","0.842","10.344","10.923","14.255","5.648","9.599","2.801","147.293"
"911","GTLM","Patrick Pilet","165","52.456","2:26:08.867","Green","Track","0.465","0.828","9.923","10.477","13.548","5.370","9.119","2.726","149.194"
"96","GTD","Jesse Krohn","147","55.020","2:26:08.812","Green","Track","0.472","0.841","10.398","10.953","14.091","5.808","9.637","2.820","146.981"
"66","GTLM","Joey Hand","161","53.164","2:26:10.495","Green","Track","0.463","0.830","10.081","10.638","13.625","5.454","9.314","2.759","149.838"
"73","GTD","Joerg Bergmeister","159","54.157","2:26:17.298","Green","Track","0.470","0.838","10.335","10.889","13.873","5.486","9.474","2.792","147.606"
"48","GTD","Bryan Sellers","159","54.367","2:26:18.941","Green","Track","0.476","0.850","10.324","10.964","13.872","5.595","9.481","2.805","145.746"
"28","GTD","Patrick Long","159","54.342","2:26:19.549","Green","Track","0.471","0.840","10.265","10.963","13.908","5.570","9.535","2.790","147.293"
"912","GTLM","Laurens Vanthoor","165","52.103","2:26:20.651","Green","Track","0.464","0.828","9.807","10.484","13.355","5.270","9.172","2.723","149.515"
"25","GTLM","Alexander Sims","164","51.971","2:26:21.238","Green","Track","0.459","0.820","9.730","10.354","13.615","5.325","8.969","2.699","151.144"
"4","GTLM","Oliver Gavin","135","52.298","2:26:28.197","Green","Track","0.465","0.832","9.957","10.479","13.461","5.304","9.071","2.729","149.194"
"67","GTLM","Ryan Briscoe","165","52.448","2:26:35.209","Green","Track","0.465","0.829","9.866","10.499","13.507","5.358","9.176","2.748","149.194"
"86","GTD","Jeff Segal","158","55.296","2:26:39.126","Green","Track","0.475","0.849","10.587","11.190","14.034","5.614","9.709","2.838","146.053"
"007","GTD","James Davison","159","55.307","2:26:39.329","Green","Track","0.470","0.838","10.640","11.337","13.988","5.699","9.560","2.775","147.606"
"50","GTD","Gunnar Jeannette","158","55.763","2:26:40.317","Green","Track","0.476","0.848","10.615","11.454","14.345","5.651","9.561","2.813","145.746"
"23","GTD","Townsend Bell","158","55.851","2:26:40.768","Green","Track","0.475","0.845","10.415","11.515","14.535","5.628","9.589","2.849","146.053"
"24","GTLM","Martin Tomczyk","165","54.476","2:26:40.834","Green","Track","0.456","0.815","10.081","11.134","14.499","5.476","9.297","2.718","152.138"
"57","GTD","Lawson Aschenbach","159","56.094","2:26:41.800","Green","Track","0.474","0.842","10.321","11.360","15.109","5.600","9.564","2.824","146.361"
"3","GTLM","Antonio Garcia","165","52.831","2:26:43.666","Green","Track","0.463","0.825","9.963","10.474","13.528","5.676","9.190","2.712","149.838"
"16","GTD","Jeroen Mul","158","55.705","2:26:44.643","Green","Track","0.473","0.844","10.514","11.131","14.060","6.208","9.686","2.789","146.670"
"63","GTD","Alessandro Balzan","159","56.292","2:26:47.217","Green","Track","0.509","0.977","11.020","11.406","14.472","5.609","9.458","2.841","136.297"
"93","GTD","Andy Lally","159","55.591","2:26:47.771","Green","Track","0.471","0.842","10.250","11.572","14.303","5.747","9.602","2.804","147.293"
"14","GTD","Sage Karam","157","55.442","2:26:48.322","Green","Track","0.474","0.842","10.345","11.222","14.426","5.684","9.631","2.818","146.361"
"911","GTLM","Patrick Pilet","166","53.615","2:27:02.482","Green","Track","0.463","0.826","10.119","10.844","14.125","5.383","9.126","2.729","149.838"
