"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP4","SP5"
"14","GTD","Sage Karam","56","2:10.757","2:12:26.897","Green","Track","1.468","20.783","25.035","9.694","9.921","0.455","4.692","0.419","23.787","25.695","8.808","147.478","160.149"
"4","GTLM","Oliver Gavin","28","2:06.032","2:12:28.290","Green","Track","1.440","19.813","24.482","9.319","9.697","0.449","4.586","0.412","22.579","24.745","8.510","149.448","162.870"
"86","GTD","Jeff Segal","56","2:11.604","2:12:28.889","Green","Track","1.470","20.854","25.504","9.576","9.933","0.461","4.708","0.421","23.610","26.395","8.672","145.558","159.388"
"80","GTD","Mike Skeen","56","2:10.911","2:12:31.793","Green","Track","1.479","20.440","25.272","9.800","9.919","0.463","4.693","0.417","23.909","25.761","8.758","144.929","160.917"
"15","GTD","Jack Hawksworth","56","2:10.440","2:12:38.314","Green","Track","1.462","20.765","25.116","9.516","9.854","0.451","4.637","0.421","23.755","25.697","8.766","148.786","159.388"
"25","GTLM","Alexander Sims","58","2:05.714","2:12:38.336","Green","Track","1.428","19.955","24.176","9.432","9.580","0.446","4.557","0.409","22.959","24.323","8.449","150.454","164.064"
"90","P","Renger Van Der Zande","59","2:10.649","2:12:46.040","Green","Track","1.364","20.831","26.127","9.886","9.276","0.431","4.407","0.420","23.548","26.074","8.285","155.690","159.767"
"54","GTD","Colin Braun","56","2:12.472","2:12:46.188","Green","Track","1.446","21.190","25.683","9.699","9.860","0.452","4.593","0.415","24.166","26.093","8.875","148.456","161.692"
"26","PC","Nicholas Boulle","58","2:05.503","2:12:48.193","Green","Track","1.401","19.855","24.272","9.478","9.371","0.439","4.517","0.406","23.035","24.488","8.242","152.853","165.277"
"66","GTLM","Joey Hand","57","2:23.151","2:12:56.989","Green","Pit","1.437","20.398","24.703","9.543","9.819","0.455","4.651","0.430","23.165","23.631","24.920","147.478","156.052"
"10","P","Jordan Taylor","60","2:18.158","2:13:13.897","Green","Track","17.325","22.151","23.066","9.017","8.978","0.423","4.345","0.397","22.044","22.558","7.855","158.634","169.023"
"67","GTLM","Richard Westbrook","50","2:07.680","2:13:20.709","Green","Track","1.457","20.420","24.497","9.465","9.776","0.454","4.630","0.416","23.160","24.855","8.550","147.802","161.304"
"22","P","Johannes van Overbeek","59","2:00.926","2:13:22.056","Green","Track","1.328","19.120","23.277","9.159","8.898","0.414","4.251","0.381","22.925","23.299","7.874","162.083","176.121"
"93","GTD","Andy Lally","56","2:10.587","2:13:37.664","Green","Track","1.466","21.100","24.900","9.571","9.890","0.459","4.689","0.429","23.668","25.741","8.674","146.192","156.416"
"31","P","Dane Cameron","60","2:00.392","2:13:40.983","Green","Track","1.332","18.851","23.355","9.055","8.977","0.417","4.273","0.388","22.598","23.201","7.945","160.917","172.944"
"991","GTD","Parker Chase","56","2:13.516","2:13:51.282","Green","Track","1.493","20.753","26.228","9.865","10.066","0.464","4.761","0.428","24.138","26.189","9.131","144.617","156.781"
"24","GTLM","John Edwards","58","2:05.700","2:13:51.329","Green","Track","1.436","19.852","24.221","9.358","9.577","0.448","4.595","0.415","22.906","24.466","8.426","149.782","161.692"
"52","P","Jose Gutierrez","30","2:01.133","2:13:51.756","Green","Track","1.327","18.790","23.349","9.305","9.075","0.415","4.289","0.387","22.896","23.245","8.055","161.692","173.391"
"911","GTLM","Patrick Pilet","58","2:06.708","2:13:59.204","Green","Track","1.455","19.982","24.620","9.458","9.739","0.453","4.635","0.417","23.206","24.062","8.681","148.129","160.917"
"2","P","Ryan Dalziel","60","2:00.243","2:14:00.108","Green","Track","1.324","19.069","23.307","9.056","8.853","0.412","4.239","0.385","22.320","23.456","7.822","162.870","174.292"
"33","GTD","Jeroen Bleekemolen","57","2:11.204","2:14:02.288","Green","Track","1.460","20.772","25.846","9.725","9.857","0.461","4.692","0.422","23.700","25.632","8.637","145.558","159.010"
"63","GTD","Alessandro Balzan","57","2:10.285","2:14:05.206","Green","Track","1.463","20.656","25.150","9.655","9.856","0.456","4.658","0.418","23.663","25.622","8.689","147.154","160.532"
"85","P","Stephen Simpson","60","2:02.457","2:14:05.986","Green","Track","1.319","19.931","23.652","9.302","8.940","0.410","4.223","0.382","22.828","23.571","7.899","163.664","175.660"
"5","P","Joao Barbosa","60","2:03.269","2:14:08.118","Green","Track","1.336","19.675","23.712","9.177","8.950","0.417","4.265","0.387","22.771","24.664","7.915","160.917","173.391"
"48","GTD","Bryan Sellers","57","2:11.986","2:14:09.381","Green","Track","1.465","20.640","25.767","9.716","9.848","0.453","4.625","0.413","23.803","26.591","8.665","148.129","162.475"
"96","GTD","Jens Klingmann","57","2:10.966","2:14:10.900","Green","Track","1.453","20.763","25.235","9.728","9.819","0.455","4.636","0.416","24.088","25.699","8.674","147.478","161.304"
"75","GTD","Tristan Vautier","57","2:10.644","2:14:12.933","Green","Track","1.471","20.518","25.326","9.698","10.329","0.464","4.731","0.424","23.481","25.575","8.626","144.617","158.260"
"28","GTD","Mathieu Jaminet","57","2:11.207","2:14:14.470","Green","Track","1.466","20.899","25.561","9.704","9.815","0.454","4.660","0.420","23.725","25.876","8.628","147.802","159.767"
"38","PC","Patricio O'Ward","59","2:05.914","2:14:15.047","Green","Track","1.382","20.395","24.833","9.302","9.360","0.433","4.471","0.405","23.174","24.051","8.108","154.971","165.685"
"50","GTD","Gunnar Jeannette","57","2:10.347","2:14:18.474","Green","Track","1.474","20.566","25.479","9.709","9.818","0.458","4.686","0.426","23.680","25.436","8.615","146.512","157.517"
"73","GTD","Joerg Bergmeister","57","2:10.918","2:14:22.888","Green","Track","1.467","20.623","25.272","9.846","9.905","0.456","4.660","0.421","23.919","25.710","8.639","147.154","159.388"
"57","GTD","Lawson Aschenbach","57","2:10.827","2:14:27.367","Green","Track","1.511","20.820","25.249","9.648","10.086","0.466","4.762","0.429","23.512","25.461","8.884","143.996","156.416"
"3","GTLM","Antonio Garcia","59","2:06.453","2:14:27.702","Green","Track","1.449","19.968","24.343","9.353","9.742","0.448","4.604","0.423","22.927","24.594","8.603","149.782","158.634"
"4","GTLM","Oliver Gavin","29","2:05.844","2:14:34.134","Green","Track","1.441","19.913","24.388","9.553","9.706","0.448","4.595","0.414","22.812","24.172","8.403","149.782","162.083"
"14","GTD","Sage Karam","57","2:11.361","2:14:38.258","Green","Track","1.476","20.694","25.669","9.712","9.868","0.457","4.671","0.420","23.884","25.758","8.752","146.832","159.767"
"86","GTD","Jeff Segal","57","2:11.678","2:14:40.567","Green","Track","1.471","21.017","25.789","9.634","9.941","0.459","4.711","0.434","23.364","26.084","8.774","146.192","154.614"
"80","GTD","Mike Skeen","57","2:10.967","2:14:42.760","Green","Track","1.479","20.625","25.246","9.771","9.926","0.462","4.709","0.425","23.848","25.708","8.770","145.243","157.888"
"25","GTLM","Alexander Sims","59","2:05.723","2:14:44.059","Green","Track","1.429","20.123","24.195","9.353","9.591","0.443","4.564","0.412","22.815","24.317","8.481","151.472","162.870"
"15","GTD","Jack Hawksworth","57","2:11.520","2:14:49.834","Green","Track","1.468","21.267","25.552","9.532","9.830","0.453","4.629","0.415","23.825","25.734","8.815","148.129","161.692"
"26","PC","Nicholas Boulle","59","2:07.490","2:14:55.683","Green","Track","1.397","19.946","25.555","9.572","9.453","0.440","4.547","0.412","23.396","24.469","8.303","152.505","162.870"
"54","GTD","Colin Braun","57","2:13.212","2:14:59.400","Green","Track","1.459","21.313","26.005","10.114","9.764","0.449","4.599","0.421","24.065","26.214","8.809","149.448","159.388"
"10","P","Jordan Taylor","61","1:58.105","2:15:12.002","Green","Track","1.345","18.742","22.363","8.980","8.920","0.422","4.352","0.399","22.001","22.743","7.837","159.010","168.176"
"22","P","Johannes van Overbeek","60","2:02.707","2:15:24.763","Green","Track","1.319","19.548","24.211","9.338","8.922","0.415","4.286","0.387","22.948","23.459","7.874","161.692","173.391"
"67","GTLM","Richard Westbrook","51","2:07.939","2:15:28.648","Green","Track","1.458","20.460","24.382","9.834","9.748","0.454","4.659","0.421","23.147","24.837","8.540","147.802","159.388"
"66","GTLM","Joey Hand","58","2:42.378","2:15:39.367","Green","Track","29.492","24.667","25.702","9.673","9.862","0.462","4.765","0.455","23.406","25.352","8.546","145.243","147.478"
"31","P","Dane Cameron","61","2:00.840","2:15:41.823","Green","Track","1.334","19.033","23.670","9.048","8.889","0.415","4.276","0.388","22.707","23.219","7.861","161.692","172.944"
"93","GTD","Andy Lally","57","2:12.132","2:15:49.796","Green","Track","1.468","21.096","25.908","9.802","9.858","0.458","4.700","0.430","23.850","25.853","8.709","146.512","156.052"
"52","P","Jose Gutierrez","31","2:01.141","2:15:52.897","Green","Track","1.329","19.179","23.529","9.149","8.982","0.415","4.297","0.389","22.709","23.025","8.138","161.692","172.499"
"24","GTLM","John Edwards","59","2:06.579","2:15:57.908","Green","Track","1.433","20.330","24.344","9.434","9.576","0.448","4.612","0.417","23.120","24.412","8.453","149.782","160.917"
"2","P","Ryan Dalziel","61","2:02.133","2:16:02.241","Green","Track","1.327","19.591","24.298","9.062","8.968","0.416","4.284","0.389","22.583","23.287","7.928","161.304","172.499"
"991","GTD","Parker Chase","57","2:13.755","2:16:05.037","Green","Track","1.516","21.634","25.837","9.924","10.024","0.464","4.770","0.439","24.307","26.018","8.823","144.617","152.853"
"911","GTLM","Patrick Pilet","59","2:06.966","2:16:06.170","Green","Track","1.463","19.982","24.627","9.661","9.622","0.451","4.648","0.418","23.107","24.355","8.632","148.786","160.532"
"85","P","Stephen Simpson","61","2:01.409","2:16:07.395","Green","Track","1.320","19.263","23.476","9.345","8.953","0.412","4.246","0.384","22.506","23.513","7.991","162.870","174.746"
"5","P","Joao Barbosa","61","2:00.941","2:16:09.059","Green","Track","1.336","18.939","23.631","9.052","8.906","0.415","4.265","0.388","22.658","23.505","7.846","161.692","172.944"
"33","GTD","Jeroen Bleekemolen","58","2:10.380","2:16:12.668","Green","Track","1.473","20.678","25.043","9.656","9.856","0.453","4.709","0.419","23.957","25.467","8.669","148.129","160.149"
"63","GTD","Alessandro Balzan","58","2:11.466","2:16:16.672","Green","Track","1.469","21.082","25.575","9.741","9.776","0.454","4.681","0.420","23.649","25.863","8.755","147.802","159.767"
"48","GTD","Bryan Sellers","58","2:10.559","2:16:19.940","Green","Track","1.464","20.733","25.471","9.672","9.846","0.453","4.634","0.415","23.545","25.489","8.837","148.129","161.692"
"38","PC","Patricio O'Ward","60","2:06.043","2:16:21.090","Green","Track","1.376","19.699","24.145","9.622","9.278","0.432","4.456","0.406","23.365","25.049","8.214","155.329","165.277"
"96","GTD","Jens Klingmann","58","2:11.153","2:16:22.053","Green","Track","1.457","20.680","25.380","9.714","9.821","0.453","4.653","0.419","23.973","25.974","8.629","148.129","160.149"
"75","GTD","Tristan Vautier","58","2:10.508","2:16:23.441","Green","Track","1.471","20.497","25.124","9.669","10.265","0.460","4.702","0.421","23.625","25.574","8.700","145.875","159.388"
"28","GTD","Mathieu Jaminet","58","2:11.702","2:16:26.172","Green","Track","1.466","21.163","25.506","9.748","9.787","0.455","4.668","0.421","23.904","25.902","8.682","147.478","159.388"
"50","GTD","Gunnar Jeannette","58","2:10.468","2:16:28.942","Green","Track","1.470","20.593","25.513","9.643","9.835","0.461","4.716","0.423","23.587","25.506","8.721","145.558","158.634"
"73","GTD","Joerg Bergmeister","58","2:10.893","2:16:33.781","Green","Track","1.461","20.640","25.198","9.816","9.850","0.455","4.667","0.422","23.961","25.630","8.793","147.478","159.010"
"3","GTLM","Antonio Garcia","60","2:06.680","2:16:34.382","Green","Track","1.441","20.186","24.432","9.303","9.720","0.450","4.620","0.416","22.983","24.496","8.634","149.116","161.304"
"57","GTD","Lawson Aschenbach","58","2:11.239","2:16:38.606","Green","Track","1.503","21.088","25.265","9.671","10.045","0.463","4.746","0.427","23.668","25.458","8.905","144.929","157.148"
"4","GTLM","Oliver Gavin","30","2:05.122","2:16:39.256","Green","Track","1.436","19.838","23.979","9.391","9.599","0.446","4.580","0.413","22.755","24.249","8.434","150.454","162.475"
"14","GTD","Sage Karam","58","2:10.416","2:16:48.674","Green","Track","1.471","20.578","25.256","9.586","9.902","0.456","4.707","0.424","23.775","25.468","8.793","147.154","158.260"
"25","GTLM","Alexander Sims","60","2:07.845","2:16:51.904","Green","Track","1.424","19.958","24.778","9.522","9.612","0.445","4.570","0.415","23.414","25.301","8.406","150.792","161.692"
"86","GTD","Jeff Segal","58","2:12.658","2:16:53.225","Green","Track","1.474","21.294","25.715","9.679","9.900","0.460","4.728","0.427","23.630","26.528","8.823","145.875","157.148"
"80","GTD","Mike Skeen","58","2:11.646","2:16:54.406","Green","Track","1.472","20.546","25.337","9.947","9.875","0.456","4.684","0.428","24.041","26.059","8.796","147.154","156.781"
"15","GTD","Jack Hawksworth","58","2:11.041","2:17:00.875","Green","Track","1.465","20.842","25.340","9.662","9.817","0.453","4.656","0.429","23.871","25.670","8.836","148.129","156.416"
"26","PC","Nicholas Boulle","60","2:06.157","2:17:01.840","Green","Track","1.401","20.030","24.264","9.607","9.373","0.438","4.526","0.409","23.330","24.536","8.243","153.202","164.064"
"90","P","Renger Van Der Zande","60","4:18.767","2:17:04.807","Green","Pit","1.389","21.037","24.253","9.325","9.664","0.453","4.614","0.446","26.110","27.474","134.002","148.129","150.454"
"10","P","Jordan Taylor","62","1:59.077","2:17:11.079","Green","Track","1.342","18.953","22.565","9.071","8.948","0.420","4.342","0.396","21.999","23.097","7.944","159.767","169.450"
"54","GTD","Colin Braun","58","2:12.688","2:17:12.088","Green","Track","1.456","20.776","26.827","9.819","9.836","0.451","4.623","0.419","23.682","26.203","8.596","148.786","160.149"
"22","P","Johannes van Overbeek","61","2:01.542","2:17:26.305","Green","Track","1.320","19.260","23.708","9.285","8.857","0.413","4.269","0.385","22.801","23.390","7.854","162.475","174.292"
"67","GTLM","Richard Westbrook","52","2:06.947","2:17:35.595","Green","Track","1.454","20.232","24.206","9.371","9.741","0.452","4.656","0.419","23.062","24.785","8.569","148.456","160.149"
"31","P","Dane Cameron","62","2:00.229","2:17:42.052","Green","Track","1.330","19.069","23.437","9.151","8.926","0.417","4.286","0.385","22.423","22.912","7.893","160.917","174.292"
"66","GTLM","Joey Hand","59","2:07.157","2:17:46.524","Green","Track","1.467","20.417","24.354","9.498","9.740","0.457","4.694","0.430","23.028","24.480","8.587","146.832","156.052"
"52","P","Jose Gutierrez","32","2:02.496","2:17:55.393","Green","Track","1.332","18.989","24.336","9.193","9.080","0.418","4.342","0.394","23.127","23.267","8.018","160.532","170.310"
"93","GTD","Andy Lally","58","2:11.147","2:18:00.943","Green","Track","1.468","21.071","25.088","9.895","9.807","0.458","4.695","0.428","23.776","25.762","8.699","146.512","156.781"
"2","P","Ryan Dalziel","62","2:00.240","2:18:02.481","Green","Track","1.328","19.115","22.786","8.963","8.876","0.414","4.274","0.429","23.147","23.061","7.847","162.083","156.416"
"70","P","Joel Miller","48","8:34.750","2:18:04.020","Green","Pit","1.332","19.156","23.564","9.338","8.980","0.420","4.320","0.388","22.739","24.050","400.463","159.767","172.944"
"24","GTLM","John Edwards","60","2:06.352","2:18:04.260","Green","Track","1.437","19.978","24.293","9.450","9.563","0.448","4.616","0.415","23.144","24.591","8.417","149.782","161.692"
"85","P","Stephen Simpson","62","2:02.819","2:18:10.214","Green","Track","1.321","19.751","24.516","9.189","8.922","0.414","4.259","0.382","22.821","23.252","7.992","162.083","175.660"
"5","P","Joao Barbosa","62","2:02.096","2:18:11.155","Green","Track","1.330","18.964","25.093","9.255","8.907","0.417","4.291","0.385","22.330","23.248","7.876","160.917","174.292"
"911","GTLM","Patrick Pilet","60","2:08.159","2:18:14.329","Green","Track","1.456","20.119","26.016","9.408","9.691","0.454","4.657","0.419","23.074","24.269","8.596","147.802","160.149"
"991","GTD","Parker Chase","58","2:15.982","2:18:21.019","Green","Track","1.490","20.819","28.208","10.241","10.015","0.464","4.770","0.430","24.215","26.219","9.111","144.617","156.052"
"33","GTD","Jeroen Bleekemolen","59","2:10.205","2:18:22.873","Green","Track","1.468","20.692","25.115","9.632","9.868","0.461","4.714","0.427","23.692","25.515","8.624","145.558","157.148"
"38","PC","Patricio O'Ward","61","2:05.588","2:18:26.678","Green","Track","1.381","19.852","24.647","9.339","9.299","0.433","4.468","0.404","23.101","24.536","8.129","154.971","166.095"
"63","GTD","Alessandro Balzan","59","2:10.171","2:18:26.843","Green","Track","1.470","20.566","25.249","9.597","9.800","0.456","4.700","0.421","23.585","25.626","8.701","147.154","159.388"
"48","GTD","Bryan Sellers","59","2:10.835","2:18:30.775","Green","Track","1.468","20.611","25.767","9.710","9.812","0.453","4.629","0.414","23.712","25.501","8.758","148.129","162.083"
"96","GTD","Jens Klingmann","59","2:10.842","2:18:32.895","Green","Track","1.449","21.098","25.328","9.607","9.757","0.452","4.646","0.419","23.814","25.651","8.621","148.456","160.149"
"75","GTD","Tristan Vautier","59","2:10.201","2:18:33.642","Green","Track","1.471","20.621","25.333","9.625","9.814","0.458","4.691","0.421","23.469","25.628","8.670","146.512","159.388"
"28","GTD","Mathieu Jaminet","59","2:10.510","2:18:36.682","Green","Track","1.470","20.534","25.183","9.775","9.814","0.456","4.681","0.419","23.676","25.761","8.741","147.154","160.149"
"50","GTD","Gunnar Jeannette","59","2:10.003","2:18:38.945","Green","Track","1.470","20.497","25.452","9.547","9.807","0.455","4.713","0.424","23.683","25.347","8.610","147.478","158.260"
"3","GTLM","Antonio Garcia","61","2:07.408","2:18:41.790","Green","Track","1.443","20.503","24.690","9.344","9.684","0.449","4.628","0.422","23.101","24.565","8.577","149.448","159.010"
"73","GTD","Joerg Bergmeister","59","2:11.312","2:18:45.093","Green","Track","1.467","20.805","25.555","9.751","9.836","0.454","4.655","0.421","23.944","25.707","8.717","147.802","159.388"
"57","GTD","Lawson Aschenbach","59","2:11.922","2:18:50.528","Green","Track","1.503","20.877","25.986","9.577","10.051","0.466","4.773","0.429","23.684","25.683","8.893","143.996","156.416"
"4","GTLM","Oliver Gavin","31","2:14.401","2:18:53.657","Green","Track","1.433","20.841","27.171","12.385","10.687","0.479","4.813","0.426","23.211","24.456","8.500","140.088","157.517"
"25","GTLM","Alexander Sims","61","2:06.625","2:18:58.529","Green","Track","1.423","19.983","24.123","9.302","9.559","0.445","4.584","0.431","23.716","24.616","8.443","150.792","155.690"
"14","GTD","Sage Karam","59","2:11.455","2:19:00.129","Green","Track","1.471","20.580","25.296","9.776","9.923","0.456","4.719","0.423","23.953","26.115","8.743","147.154","158.634"
"86","GTD","Jeff Segal","59","2:11.872","2:19:05.097","Green","Track","1.473","20.932","25.611","9.655","9.933","0.461","4.739","0.434","23.737","26.176","8.721","145.558","154.614"
"80","GTD","Mike Skeen","59","2:11.317","2:19:05.723","Green","Track","1.478","20.609","25.251","9.838","9.919","0.462","4.707","0.420","24.092","25.772","8.772","145.243","159.767"
"26","PC","Nicholas Boulle","61","2:07.738","2:19:09.578","Green","Track","1.395","20.489","25.404","9.635","9.400","0.441","4.559","0.412","23.234","24.459","8.310","152.159","162.870"
"10","P","Jordan Taylor","63","2:00.304","2:19:11.383","Green","Track","1.346","18.960","22.500","9.028","8.910","0.420","4.342","0.404","22.242","24.075","8.077","159.767","166.095"
"15","GTD","Jack Hawksworth","59","2:12.199","2:19:13.074","Green","Track","1.467","21.021","25.632","10.057","9.838","0.453","4.667","0.445","24.028","25.872","8.719","148.129","150.792"
"54","GTD","Colin Braun","59","2:12.195","2:19:24.283","Green","Track","1.447","20.854","25.870","9.723","9.837","0.454","4.642","0.429","24.228","25.881","8.830","147.802","156.416"
"22","P","Johannes van Overbeek","62","2:01.167","2:19:27.472","Green","Track","1.319","19.261","23.268","9.246","8.892","0.417","4.286","0.387","23.005","23.193","7.893","160.917","173.391"
"67","GTLM","Richard Westbrook","53","2:07.364","2:19:42.959","Green","Track","1.455","20.416","24.295","9.396","9.763","0.458","4.679","0.421","23.075","24.782","8.623","146.512","159.388"
"31","P","Dane Cameron","63","2:00.941","2:19:42.993","Green","Track","1.331","18.953","23.294","9.134","8.922","0.418","4.282","0.385","22.841","23.485","7.896","160.532","174.292"
"66","GTLM","Joey Hand","60","2:05.297","2:19:51.821","Green","Track","1.468","19.987","23.915","9.165","9.845","0.459","4.692","0.420","22.438","24.359","8.550","146.192","159.767"
"52","P","Jose Gutierrez","33","2:01.174","2:19:56.567","Green","Track","1.339","18.893","23.347","9.327","9.239","0.421","4.336","0.390","22.606","23.228","8.048","159.388","172.057"
"2","P","Ryan Dalziel","63","2:01.041","2:20:03.522","Green","Track","1.330","19.769","23.307","9.125","9.004","0.419","4.310","0.393","22.574","22.912","7.898","160.149","170.744"
"24","GTLM","John Edwards","61","2:06.674","2:20:10.934","Green","Track","1.435","20.036","24.409","9.473","9.582","0.449","4.607","0.415","23.329","24.431","8.508","149.448","161.692"
"5","P","Joao Barbosa","63","2:00.412","2:20:11.567","Green","Track","1.331","18.993","22.957","9.154","8.805","0.409","4.230","0.382","22.692","23.547","7.912","164.064","175.660"
"93","GTD","Andy Lally","59","2:11.642","2:20:12.585","Green","Track","1.467","20.890","25.296","9.792","9.875","0.463","4.718","0.430","23.812","26.272","8.627","144.929","156.052"
"85","P","Stephen Simpson","63","2:02.361","2:20:12.575","Green","Track","1.325","19.296","23.230","9.334","8.924","0.409","4.227","0.379","23.442","23.865","7.930","164.064","177.051"
"911","GTLM","Patrick Pilet","61","2:06.460","2:20:20.789","Green","Track","1.456","19.964","23.996","9.520","9.780","0.456","4.692","0.421","23.248","24.327","8.600","147.154","159.388"
"38","PC","Patricio O'Ward","62","2:05.595","2:20:32.273","Green","Track","1.381","19.680","23.901","9.448","9.267","0.433","4.493","0.452","23.872","24.443","8.225","154.971","148.456"
"33","GTD","Jeroen Bleekemolen","60","2:10.733","2:20:33.606","Green","Track","1.470","20.774","25.214","9.739","9.870","0.455","4.720","0.420","23.698","25.720","8.650","147.478","159.767"
"991","GTD","Parker Chase","59","2:14.612","2:20:35.631","Green","Track","1.509","20.976","26.032","9.960","10.142","0.472","4.832","0.434","25.298","26.121","8.836","142.166","154.614"
"63","GTD","Alessandro Balzan","60","2:10.966","2:20:37.809","Green","Track","1.467","20.829","25.442","9.658","9.858","0.458","4.716","0.422","23.739","25.626","8.751","146.512","159.010"
"48","GTD","Bryan Sellers","60","2:10.718","2:20:41.493","Green","Track","1.465","20.528","25.486","9.786","9.827","0.454","4.643","0.414","23.798","25.541","8.776","147.802","162.083"
"96","GTD","Jens Klingmann","60","2:10.698","2:20:43.593","Green","Track","1.456","20.580","25.240","9.744","9.814","0.455","4.677","0.421","23.999","25.666","8.646","147.478","159.388"
"75","GTD","Tristan Vautier","60","2:10.297","2:20:43.939","Green","Track","1.472","20.559","25.168","9.663","9.835","0.458","4.696","0.421","23.775","25.633","8.617","146.512","159.388"
"28","GTD","Mathieu Jaminet","60","2:10.928","2:20:47.610","Green","Track","1.472","20.651","25.282","9.819","9.866","0.459","4.709","0.422","23.707","25.890","8.650","146.192","159.010"
"3","GTLM","Antonio Garcia","62","2:07.369","2:20:49.159","Green","Track","1.444","20.153","24.475","9.438","9.694","0.451","4.634","0.416","23.045","24.989","8.631","148.786","161.304"
"50","GTD","Gunnar Jeannette","60","2:10.462","2:20:49.407","Green","Track","1.470","20.702","25.235","9.694","9.848","0.462","4.735","0.425","23.586","25.724","8.578","145.243","157.888"
"73","GTD","Joerg Bergmeister","60","2:10.831","2:20:55.924","Green","Track","1.466","20.544","25.383","9.861","9.866","0.457","4.690","0.423","23.762","25.594","8.785","146.832","158.634"
"4","GTLM","Oliver Gavin","32","2:06.053","2:20:59.710","Green","Track","1.444","19.932","24.142","9.394","9.646","0.450","4.609","0.414","23.210","24.284","8.530","149.116","162.083"
"57","GTD","Lawson Aschenbach","60","2:11.768","2:21:02.296","Green","Track","1.509","21.295","25.300","9.699","10.081","0.464","4.742","0.428","23.724","25.585","8.940","144.617","156.781"
"25","GTLM","Alexander Sims","62","2:05.898","2:21:04.427","Green","Track","1.430","20.128","24.085","9.379","9.620","0.450","4.622","0.415","22.979","24.287","8.503","149.116","161.692"
"14","GTD","Sage Karam","60","2:11.524","2:21:11.653","Green","Track","1.468","21.007","25.559","9.757","9.918","0.457","4.725","0.425","23.914","25.482","8.812","146.832","157.888"
"10","P","Jordan Taylor","64","2:00.859","2:21:12.242","Green","Track","1.351","19.179","23.212","9.168","9.004","0.425","4.382","0.406","22.639","23.245","7.848","157.888","165.277"
"86","GTD","Jeff Segal","60","2:12.095","2:21:17.192","Green","Track","1.480","21.184","25.486","9.619","9.961","0.463","4.761","0.435","23.942","25.976","8.788","144.929","154.258"
"26","PC","Nicholas Boulle","62","2:07.970","2:21:17.548","Green","Track","1.402","19.782","24.198","9.866","9.325","0.439","4.513","0.410","23.965","25.760","8.310","152.853","163.664"
"80","GTD","Mike Skeen","60","2:12.094","2:21:17.817","Green","Track","1.476","20.872","25.783","9.777","9.918","0.464","4.739","0.420","23.962","25.884","8.796","144.617","159.767"
"15","GTD","Jack Hawksworth","60","2:12.291","2:21:25.365","Green","Track","1.464","21.011","25.682","9.690","9.865","0.453","4.676","0.433","24.389","25.897","8.727","148.129","154.971"
"22","P","Johannes van Overbeek","63","2:03.056","2:21:30.528","Green","Track","1.325","19.239","24.730","9.553","8.968","0.417","4.283","0.384","22.865","23.382","7.910","160.917","174.746"
"54","GTD","Colin Braun","60","2:12.591","2:21:36.874","Green","Track","1.463","20.990","25.960","9.936","9.889","0.456","4.648","0.430","23.922","26.106","8.791","147.154","156.052"
"31","P","Dane Cameron","64","2:00.671","2:21:43.664","Green","Track","1.340","19.225","23.262","9.065","8.945","0.418","4.282","0.385","22.691","23.186","7.872","160.532","174.292"
"67","GTLM","Richard Westbrook","54","2:07.452","2:21:50.411","Green","Track","1.466","20.358","24.353","9.421","9.775","0.458","4.673","0.420","23.134","24.740","8.653","146.512","159.767"
"66","GTLM","Joey Hand","61","2:04.728","2:21:56.549","Green","Track","1.469","19.908","23.734","9.147","9.851","0.461","4.680","0.420","22.402","24.151","8.506","145.558","159.767"
"52","P","Jose Gutierrez","34","2:01.944","2:21:58.511","Green","Track","1.342","18.866","23.124","9.824","9.298","0.422","4.329","0.400","23.086","23.160","8.093","159.010","167.756"
"2","P","Ryan Dalziel","64","1:58.725","2:22:02.247","Green","Track","1.336","18.792","22.562","9.063","8.959","0.419","4.289","0.389","22.365","22.688","7.863","160.149","172.499"
"5","P","Joao Barbosa","64","2:01.612","2:22:13.179","Green","Track","1.338","20.294","23.842","9.056","8.948","0.419","4.297","0.386","22.185","22.936","7.911","160.149","173.840"
"85","P","Stephen Simpson","64","2:03.110","2:22:15.685","Green","Track","1.333","19.779","24.625","9.361","8.994","0.415","4.256","0.383","22.673","23.346","7.945","161.692","175.202"
"24","GTLM","John Edwards","62","2:08.508","2:22:19.442","Green","Track","1.448","20.593","25.640","9.582","9.638","0.450","4.611","0.415","23.111","24.519","8.501","149.116","161.692"
"93","GTD","Andy Lally","60","2:11.250","2:22:23.835","Green","Track","1.471","21.355","25.211","9.620","9.917","0.461","4.712","0.422","23.520","25.619","8.942","145.558","159.010"
"911","GTLM","Patrick Pilet","62","2:06.306","2:22:27.095","Green","Track","1.468","20.018","23.912","9.482","9.732","0.457","4.675","0.419","23.214","24.300","8.629","146.832","160.149"
"38","PC","Patricio O'Ward","63","2:04.944","2:22:37.217","Green","Track","1.395","19.855","24.019","9.402","9.330","0.438","4.501","0.405","23.125","24.318","8.156","153.202","165.685"
"33","GTD","Jeroen Bleekemolen","61","2:10.943","2:22:44.549","Green","Track","1.480","20.741","25.235","9.684","9.936","0.462","4.739","0.435","23.851","25.740","8.640","145.243","154.258"
