"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"63","GTD","Christina Nielsen","5","2:05.106","10:14.002","Yellow","Track","1.125","17.587","5.479","5.072","13.246","8.990","8.969","4.804","18.032","26.739","2.683","12.380","73.333"
"86","GTD","Oswaldo Negri Jr.","5","2:06.390","10:17.377","Yellow","Track","1.186","18.348","5.456","5.071","13.860","9.233","7.120","4.677","18.517","26.315","3.307","13.300","69.562"
"14","GTD","Scott Pruett","5","2:05.465","10:19.366","Yellow","Track","1.214","16.902","5.971","5.343","13.671","8.866","7.176","4.629","18.188","26.861","3.148","13.496","67.957"
"54","GTD","Jonathan Bennett","5","2:06.405","10:21.051","Yellow","Track","1.237","17.276","5.790","5.410","13.864","9.586","7.496","4.806","17.311","27.241","3.353","13.035","66.694"
"911","GTLM","Patrick Pilet","5","2:06.906","10:23.146","Yellow","Track","1.519","17.727","5.073","4.816","13.878","10.522","8.933","4.507","15.869","26.781","3.231","14.050","54.312"
"50","GTD","Cooper MacNeil","5","2:06.695","10:24.057","Yellow","Track","1.503","17.559","6.126","4.871","12.602","10.871","10.185","4.923","14.546","26.654","3.558","13.297","54.890"
"96","GTD","Bret Curtis","5","2:05.893","10:24.791","Yellow","Track","1.171","17.494","5.943","4.937","12.758","10.212","10.326","5.369","15.601","25.179","3.467","13.436","70.453"
"73","GTD","Patrick Lindsey","5","2:05.155","10:26.325","Yellow","Track","1.141","17.166","5.505","4.797","12.854","10.489","9.645","5.876","15.208","25.251","2.852","14.371","72.305"
"10","P","Ricky Taylor","6","2:15.114","11:57.180","Yellow","Track","1.249","16.357","7.214","4.854","15.588","12.937","10.608","8.517","24.744","26.332","1.649","5.065","66.053"
"55","P","Tristan Nunez","6","2:14.581","11:57.556","Yellow","Track","1.303","16.305","7.154","5.010","15.781","12.374","10.609","8.572","24.535","26.277","1.659","5.002","63.315"
"5","P","Christian Fittipaldi","6","2:14.248","11:58.365","Green","Track","1.094","16.740","7.193","5.295","15.329","12.770","10.142","8.780","24.586","25.599","1.650","5.070","75.411"
"31","P","Eric Curran","6","2:13.979","11:59.095","Green","Track","1.251","16.465","7.484","5.488","14.855","12.995","9.995","8.691","24.593","25.406","1.672","5.084","65.947"
"70","P","Tom Long","6","2:13.337","11:59.439","Green","Track","1.245","16.875","7.275","6.376","13.853","13.105","9.868","8.470","24.441","25.190","1.643","4.996","66.265"
"85","P","Misha Goikhberg","6","2:12.991","12:00.429","Green","Track","1.187","16.797","6.866","6.309","13.864","13.049","9.967","8.309","24.456","25.322","1.743","5.122","69.503"
"2","P","Scott Sharp","6","2:11.774","12:00.961","Green","Track","1.260","15.669","7.041","6.313","14.164","12.657","10.023","8.077","24.268","25.577","1.668","5.057","65.476"
"52","P","Will Owen","6","2:11.900","12:01.867","Green","Track","1.225","16.425","6.410","6.017","14.329","12.643","10.351","7.732","24.528","25.524","1.654","5.062","67.347"
"912","GTLM","Laurens Vanthoor","6","2:12.210","12:03.138","Green","Track","1.201","16.417","7.355","4.984","14.631","12.276","10.481","7.861","24.556","25.276","1.698","5.474","68.693"
"25","GTLM","Bill Auberlen","6","2:11.968","12:03.801","Green","Track","1.279","16.492","7.767","4.854","14.156","12.227","10.460","7.898","24.471","25.124","1.734","5.506","64.504"
"4","GTLM","Oliver Gavin","6","2:08.048","12:04.136","Green","Track","1.414","14.589","6.437","5.066","14.317","11.666","10.492","8.207","23.795","24.868","1.711","5.486","58.345"
"24","GTLM","John Edwards","6","2:07.970","12:04.671","Green","Track","1.442","15.302","5.910","5.160","14.104","11.920","10.406","8.137","24.402","24.001","1.712","5.474","57.212"
"67","GTLM","Richard Westbrook","6","2:07.320","12:05.622","Green","Track","1.420","16.685","5.520","4.642","13.079","12.218","11.171","7.584","24.111","23.586","1.768","5.536","58.099"
"48","GTD","Bryan Sellers","6","2:07.366","12:06.419","Green","Track","1.497","19.684","3.857","4.468","11.957","12.218","11.403","7.440","24.776","22.767","1.744","5.555","55.110"
"15","GTD","Jack Hawksworth","6","2:06.792","12:06.905","Green","Track","1.425","20.138","4.110","4.700","11.914","11.648","10.886","7.394","24.635","22.668","1.743","5.531","57.895"
"3","GTLM","Jan Magnussen","6","2:06.393","12:07.251","Green","Track","1.265","20.588","4.390","4.931","11.973","10.950","11.390","6.698","24.725","22.320","1.701","5.462","65.217"
"28","GTD","Daniel Morad","6","2:06.261","12:08.109","Green","Track","1.071","21.208","4.572","4.657","12.244","10.447","11.071","6.572","25.029","22.074","1.745","5.571","77.031"
"16","GTD","Corey Lewis","6","2:05.702","12:08.895","Green","Track","1.358","21.150","5.795","4.700","12.072","9.138","10.280","6.177","25.569","22.103","1.747","5.613","60.751"
"991","GTD","Jan Heylen","6","2:01.804","12:10.547","Green","Track","0.875","19.246","5.807","5.108","13.268","8.997","8.682","6.344","24.235","21.811","1.806","5.625","94.286"
"33","GTD","Ben Keating","6","2:03.196","12:10.984","Green","Track","0.800","18.918","5.942","4.876","12.877","9.255","9.498","6.317","24.646","22.703","1.762","5.602","103.125"
"93","GTD","Katherine Legge","6","2:02.078","12:11.376","Green","Track","0.843","19.671","5.850","4.823","13.055","9.203","8.497","6.592","24.080","22.139","1.769","5.556","97.865"
"75","GTD","Boris Said","6","2:00.620","12:11.754","Green","Track","0.917","19.003","5.431","4.813","13.031","8.973","8.831","6.015","24.632","21.597","1.774","5.603","89.967"
"57","GTD","Lawson Aschenbach","6","2:05.150","12:12.124","Green","Track","0.763","19.040","6.079","4.742","12.482","8.526","9.930","6.000","25.348","24.266","2.058","5.916","108.126"
"66","GTLM","Joey Hand","6","1:59.755","12:12.199","Green","Track","0.914","19.119","5.982","4.792","12.443","8.599","8.316","6.085","24.731","21.321","1.870","5.583","90.263"
"63","GTD","Christina Nielsen","6","1:58.391","12:12.393","Green","Track","0.856","18.640","5.545","4.891","13.098","8.681","7.487","6.306","24.535","21.017","1.792","5.543","96.379"
"86","GTD","Oswaldo Negri Jr.","6","1:56.286","12:13.663","Green","Track","1.076","17.647","5.852","4.966","12.581","8.604","6.401","5.953","24.341","21.223","1.958","5.684","76.673"
"14","GTD","Scott Pruett","6","1:54.431","12:13.797","Green","Track","1.042","16.635","5.942","4.981","12.501","8.491","6.424","5.549","24.551","20.966","1.779","5.570","79.175"
"911","GTLM","Patrick Pilet","6","1:51.486","12:14.632","Green","Track","0.999","15.941","5.265","5.566","13.159","9.162","6.408","4.545","22.218","21.030","1.723","5.470","82.583"
"54","GTD","Jonathan Bennett","6","1:54.140","12:15.191","Green","Track","0.998","17.686","5.160","5.558","13.314","9.262","6.299","4.604","22.258","21.614","1.782","5.605","82.665"
"50","GTD","Cooper MacNeil","6","1:51.398","12:15.455","Green","Track","1.083","16.833","5.090","4.988","12.722","9.105","6.687","4.510","21.975","21.147","1.732","5.526","76.177"
"96","GTD","Bret Curtis","6","1:51.501","12:16.292","Green","Track","1.037","16.555","5.649","5.051","12.592","8.795","6.547","4.748","21.772","21.315","1.832","5.608","79.556"
"73","GTD","Patrick Lindsey","6","1:50.198","12:16.523","Green","Track","1.275","15.916","5.979","4.706","12.783","8.598","6.179","4.712","21.573","21.167","1.761","5.549","64.706"
"10","P","Ricky Taylor","7","1:17.471","13:14.651","Green","Track","0.591","6.616","3.006","4.235","11.075","7.744","5.736","4.139","11.245","16.454","1.601","5.029","139.594"
"55","P","Tristan Nunez","7","1:17.621","13:15.177","Green","Track","0.581","6.539","3.085","4.247","11.099","7.590","5.837","4.270","11.103","16.669","1.613","4.988","141.997"
"5","P","Christian Fittipaldi","7","1:17.434","13:15.799","Green","Track","0.590","6.592","3.052","4.231","10.967","7.752","5.794","4.096","11.296","16.441","1.600","5.023","139.831"
"31","P","Eric Curran","7","1:18.617","13:17.712","Green","Track","0.592","6.597","3.205","4.364","11.140","7.810","5.916","4.128","11.279","16.825","1.682","5.079","139.358"
"70","P","Tom Long","7","1:18.404","13:17.843","Green","Track","0.581","6.511","3.375","4.432","11.192","7.643","5.920","4.162","11.299","16.641","1.642","5.006","141.997"
"2","P","Scott Sharp","7","1:18.340","13:19.301","Green","Track","0.586","6.507","3.313","4.288","11.247","8.006","5.892","4.236","11.304","16.352","1.619","4.990","140.785"
"52","P","Will Owen","7","1:19.726","13:21.593","Green","Track","0.586","6.563","3.528","4.478","11.588","7.987","5.754","4.252","11.496","16.771","1.664","5.059","140.785"
"912","GTLM","Laurens Vanthoor","7","1:19.877","13:23.015","Green","Track","0.643","7.128","3.188","4.255","11.007","8.002","5.829","4.439","11.891","16.354","1.685","5.456","128.305"
"25","GTLM","Bill Auberlen","7","1:20.320","13:24.121","Green","Track","0.640","7.103","3.182","4.446","11.209","8.106","5.850","4.468","11.891","16.217","1.729","5.479","128.906"
"4","GTLM","Oliver Gavin","7","1:20.649","13:24.785","Green","Track","0.641","7.141","3.277","4.399","11.295","8.078","5.835","4.380","11.903","16.500","1.717","5.483","128.705"
"24","GTLM","John Edwards","7","1:20.635","13:25.306","Green","Track","0.637","7.042","3.234","4.315","11.415","8.059","5.936","4.372","11.984","16.502","1.707","5.432","129.513"
"67","GTLM","Richard Westbrook","7","1:21.219","13:26.841","Green","Track","0.644","7.129","3.250","4.382","11.282","8.199","5.934","4.422","11.962","16.731","1.755","5.529","128.106"
"48","GTD","Bryan Sellers","7","1:21.586","13:28.005","Green","Track","0.643","7.086","3.175","4.425","11.430","8.164","6.006","4.432","12.237","16.732","1.726","5.530","128.305"
"15","GTD","Jack Hawksworth","7","1:22.997","13:29.902","Green","Track","0.642","7.112","3.100","4.492","11.564","8.174","6.071","4.462","12.348","17.758","1.747","5.527","128.505"
"3","GTLM","Jan Magnussen","7","1:22.795","13:30.046","Green","Track","0.639","7.117","3.342","4.426","11.435","8.147","6.044","4.377","12.249","17.896","1.683","5.440","129.108"
"28","GTD","Daniel Morad","7","1:23.024","13:31.133","Green","Track","0.648","7.189","3.129","4.400","11.459","8.141","6.027","4.440","12.135","18.128","1.766","5.562","127.315"
"16","GTD","Corey Lewis","7","1:22.600","13:31.495","Green","Track","0.652","7.222","3.057","4.286","11.504","8.213","5.951","4.448","12.150","17.831","1.724","5.562","126.534"
"991","GTD","Jan Heylen","7","1:21.923","13:32.470","Green","Track","0.651","7.197","3.112","4.507","11.494","8.246","6.039","4.464","12.073","16.839","1.749","5.552","126.728"
"33","GTD","Ben Keating","7","1:22.214","13:33.198","Green","Track","0.649","7.262","3.056","4.477","11.641","8.361","6.111","4.447","12.137","16.891","1.686","5.496","127.119"
"93","GTD","Katherine Legge","7","1:22.537","13:33.913","Green","Track","0.643","7.142","3.306","4.449","11.573","8.248","6.114","4.541","12.148","17.097","1.745","5.531","128.305"
"66","GTLM","Joey Hand","7","1:22.047","13:34.246","Green","Track","0.643","7.152","3.278","4.580","11.458","8.395","6.029","4.437","11.890","16.997","1.714","5.474","128.305"
"75","GTD","Boris Said","7","1:23.595","13:35.349","Green","Track","0.650","7.223","3.217","4.499","11.768","8.494","6.510","4.393","12.608","16.896","1.758","5.579","126.923"
"86","GTD","Oswaldo Negri Jr.","7","1:23.683","13:37.346","Green","Track","0.648","7.161","3.143","4.704","11.919","8.317","6.150","4.445","12.273","17.347","1.888","5.688","127.315"
"57","GTD","Lawson Aschenbach","7","1:25.308","13:37.432","Green","Track","0.662","7.397","3.393","5.046","11.992","8.428","6.062","4.486","12.236","17.530","2.129","5.947","124.622"
"911","GTLM","Patrick Pilet","7","1:22.778","13:37.410","Green","Track","0.635","6.984","3.321","4.543","12.040","7.993","5.988","4.430","11.998","17.631","1.726","5.489","129.921"
"14","GTD","Scott Pruett","7","1:24.573","13:38.370","Green","Track","0.645","7.165","3.457","4.663","12.756","8.400","6.146","4.471","12.373","17.203","1.760","5.534","127.907"
"63","GTD","Christina Nielsen","7","1:26.215","13:38.608","Green","Track","0.639","7.106","3.143","4.995","11.991","8.299","6.129","4.484","12.282","17.630","3.161","6.356","129.108"
"73","GTD","Patrick Lindsey","7","1:24.148","13:40.671","Green","Track","0.641","7.103","2.993","4.783","11.894","8.394","6.761","4.603","12.638","16.999","1.757","5.582","128.705"
"54","GTD","Jonathan Bennett","7","1:26.625","13:41.816","Green","Track","0.647","7.126","3.210","4.961","12.169","8.669","6.650","4.606","13.215","18.002","1.777","5.593","127.512"
"50","GTD","Cooper MacNeil","7","1:26.619","13:42.074","Green","Track","0.642","7.120","3.137","5.122","12.153","8.478","6.681","4.523","13.189","18.347","1.709","5.518","128.505"
"96","GTD","Bret Curtis","7","1:26.410","13:42.702","Green","Track","0.645","7.125","3.175","5.018","12.470","8.439","6.271","4.591","12.867","18.508","1.758","5.543","127.907"
"85","P","Misha Goikhberg","7","2:14.597","14:15.026","Green","Track","0.587","6.512","3.132","4.322","11.345","7.878","5.899","4.156","11.172","72.539","1.766","5.289","140.545"
"10","P","Ricky Taylor","8","1:16.429","14:31.080","Green","Track","0.589","6.583","2.941","4.091","11.069","7.673","5.669","4.081","11.146","15.934","1.625","5.028","140.068"
"55","P","Tristan Nunez","8","1:16.634","14:31.811","Green","Track","0.581","6.560","2.964","4.128","10.926","7.635","5.716","4.217","11.053","16.172","1.666","5.016","141.997"
"5","P","Christian Fittipaldi","8","1:16.677","14:32.476","Green","Track","0.586","6.568","2.937","4.198","10.782","7.647","5.761","4.112","11.301","16.118","1.630","5.037","140.785"
"70","P","Tom Long","8","1:16.669","14:34.512","Green","Track","0.577","6.546","2.832","4.302","10.995","7.681","5.757","4.112","11.222","16.001","1.624","5.020","142.981"
"31","P","Eric Curran","8","1:17.626","14:35.338","Green","Track","0.588","6.605","3.107","4.455","11.118","7.788","5.817","4.090","11.262","16.135","1.618","5.043","140.306"
"2","P","Scott Sharp","8","1:16.580","14:35.881","Green","Track","0.581","6.486","2.925","4.100","10.930","7.651","5.699","4.180","11.169","16.257","1.620","4.982","141.997"
"52","P","Will Owen","8","1:17.929","14:39.522","Green","Track","0.586","6.534","3.045","4.211","11.408","7.958","5.567","4.188","11.417","16.292","1.659","5.064","140.785"
"912","GTLM","Laurens Vanthoor","8","1:19.002","14:42.017","Green","Track","0.641","7.096","3.016","4.115","10.935","7.899","5.763","4.296","11.849","16.228","1.694","5.470","128.705"
"25","GTLM","Bill Auberlen","8","1:19.119","14:43.240","Green","Track","0.638","7.060","2.998","4.216","11.046","7.852","5.680","4.485","11.769","16.220","1.712","5.443","129.310"
"4","GTLM","Oliver Gavin","8","1:19.407","14:44.192","Green","Track","0.640","7.102","3.086","4.242","11.170","7.913","5.773","4.357","11.870","16.092","1.703","5.459","128.906"
"24","GTLM","John Edwards","8","1:19.520","14:44.826","Green","Track","0.632","6.984","3.057","4.237","11.239","8.022","5.841","4.335","11.829","16.186","1.719","5.439","130.538"
"67","GTLM","Richard Westbrook","8","1:20.438","14:47.279","Green","Track","0.646","7.129","3.134","4.248","11.161","8.195","5.823","4.419","11.980","16.430","1.756","5.517","127.709"
"48","GTD","Bryan Sellers","8","1:20.970","14:48.975","Green","Track","0.641","7.065","2.991","4.281","11.318","8.138","5.957","4.471","12.082","16.746","1.737","5.543","128.705"
"3","GTLM","Jan Magnussen","8","1:19.856","14:49.902","Green","Track","0.636","7.073","3.166","4.485","11.221","7.921","5.877","4.289","11.868","16.200","1.681","5.439","129.717"
"15","GTD","Jack Hawksworth","8","1:22.001","14:51.903","Green","Track","0.639","7.081","3.192","4.909","11.598","8.160","5.972","4.454","12.098","16.658","1.729","5.511","129.108"
"28","GTD","Daniel Morad","8","1:21.336","14:52.469","Green","Track","0.645","7.175","3.033","4.350","11.445","8.220","5.976","4.442","12.186","16.611","1.726","5.527","127.907"
"16","GTD","Corey Lewis","8","1:21.520","14:53.015","Green","Track","0.647","7.176","3.019","4.347","11.578","8.287","6.004","4.416","12.081","16.670","1.727","5.568","127.512"
"991","GTD","Jan Heylen","8","1:21.337","14:53.807","Green","Track","0.647","7.140","2.955","4.501","11.496","8.159","5.988","4.406","12.152","16.618","1.736","5.539","127.512"
"66","GTLM","Joey Hand","8","1:20.307","14:54.553","Green","Track","0.638","7.083","3.093","4.313","11.365","8.153","5.919","4.354","11.808","16.384","1.711","5.486","129.310"
"33","GTD","Ben Keating","8","1:22.379","14:55.577","Green","Track","0.641","7.170","2.958","4.454","11.539","8.249","6.076","4.420","12.160","17.474","1.713","5.525","128.705"
"93","GTD","Katherine Legge","8","1:22.282","14:56.195","Green","Track","0.645","7.108","3.020","4.381","11.443","8.248","6.569","4.440","12.267","16.910","1.738","5.513","127.907"
"75","GTD","Boris Said","8","1:22.092","14:57.441","Green","Track","0.650","7.217","3.028","4.310","11.677","8.265","6.066","4.446","12.295","16.804","1.760","5.574","126.923"
"911","GTLM","Patrick Pilet","8","1:20.171","14:57.581","Green","Track","0.639","7.065","3.071","4.358","11.065","7.879","5.872","4.307","11.999","16.816","1.685","5.415","129.108"
"86","GTD","Oswaldo Negri Jr.","8","1:22.443","14:59.789","Green","Track","0.655","7.239","3.163","4.694","11.611","8.145","5.997","4.472","12.302","16.893","1.736","5.536","125.954"
