"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"5","P","Joao Barbosa","34","1:47.952","57:19.573","Green","Track","23.335","12.597","0.516","13.363","9.879","8.823","0.524","13.105","9.872","9.764","2.170","4.004","153.277","154.840"
"26","PC","Bruno Junqueira","33","1:29.022","57:19.619","Green","Track","3.207","12.137","0.547","13.090","10.069","9.245","0.633","13.671","10.156","9.733","2.233","4.301","144.590","128.178"
"55","P","Tristan Nunez","34","1:33.092","57:21.891","Green","Track","9.695","12.721","0.516","13.041","9.967","8.875","0.519","12.650","9.713","9.278","2.128","3.989","153.277","156.332"
"38","PC","Patricio O'Ward","34","1:27.143","57:36.381","Green","Track","3.199","11.711","0.536","13.226","9.977","9.055","0.537","12.940","9.975","9.679","2.191","4.117","147.558","151.092"
"16","GTD","Jeroen Mul","32","1:31.713","57:41.351","Green","Track","3.385","12.421","0.567","13.678","10.336","9.929","0.578","13.536","10.254","10.145","2.409","4.475","139.490","140.374"
"20","PC","Ryan Lewis","33","1:29.406","57:49.282","Green","Track","3.246","12.007","0.541","13.837","10.401","9.179","0.540","13.378","10.011","9.864","2.234","4.168","146.194","150.253"
"93","GTD","Andy Lally","33","1:32.132","57:51.043","Green","Track","3.327","12.511","0.566","13.868","10.387","9.712","0.569","13.537","10.550","10.339","2.366","4.400","139.737","142.595"
"63","GTD","Alessandro Balzan","33","1:32.161","57:51.412","Green","Track","3.354","12.581","0.558","14.242","10.556","9.557","0.562","13.457","10.356","10.282","2.332","4.324","141.740","144.371"
"57","GTD","Andrew Davis","33","1:31.831","57:52.071","Green","Track","3.423","12.678","0.569","13.556","10.508","9.763","0.569","13.391","10.370","10.172","2.399","4.433","139.000","142.595"
"86","GTD","Jeff Segal","33","1:31.939","57:53.074","Green","Track","3.487","12.618","0.562","13.578","10.482","9.738","0.565","13.449","10.422","10.267","2.374","4.397","140.731","143.604"
"48","GTD","Madison Snow","33","1:31.763","57:53.484","Green","Track","3.419","12.573","0.559","13.567","10.401","9.641","0.559","13.533","10.504","10.277","2.364","4.366","141.486","145.146"
"96","GTD","Jens Klingmann","33","1:31.730","57:53.939","Green","Track","3.440","12.532","0.553","13.706","10.415","9.541","0.554","13.536","10.408","10.340","2.364","4.341","143.022","146.456"
"2","P","Ryan Dalziel","34","1:28.529","57:54.997","Green","Track","3.552","11.708","0.548","13.837","10.386","8.697","0.538","13.144","9.970","10.055","2.146","3.948","144.326","150.811"
"50","GTD","Gunnar Jeannette","33","1:31.833","57:56.990","Green","Track","3.345","12.570","0.570","13.560","10.459","9.652","0.569","13.895","10.351","10.089","2.369","4.404","138.756","142.595"
"14","GTD","Sage Karam","33","1:31.841","57:57.356","Green","Track","3.376","12.476","0.557","13.809","10.474","9.659","0.558","13.765","10.383","10.076","2.354","4.354","141.994","145.406"
"15","GTD","Jack Hawksworth","33","1:31.593","57:57.812","Green","Track","3.305","12.540","0.556","14.019","10.472","9.654","0.558","13.343","10.356","10.094","2.355","4.341","142.250","145.406"
"54","GTD","Colin Braun","33","1:31.245","57:59.680","Green","Track","3.252","12.697","0.562","13.687","10.227","9.630","0.560","13.314","10.371","10.149","2.397","4.399","140.731","144.886"
"73","GTD","Joerg Bergmeister","33","1:30.860","58:00.652","Green","Track","3.387","12.706","0.560","13.422","10.353","9.718","0.558","13.212","10.181","10.036","2.362","4.365","141.234","145.406"
"31","P","Dane Cameron","35","1:24.254","58:02.767","Green","Track","3.109","11.063","0.511","12.849","9.675","8.846","0.516","12.527","9.721","9.322","2.137","3.978","154.777","157.241"
"28","GTD","Mathieu Jaminet","33","1:30.390","58:03.089","Green","Track","3.434","12.509","0.562","13.364","10.211","9.602","0.561","13.080","10.214","10.086","2.358","4.409","140.731","144.628"
"70","P","Joel Miller","35","1:24.197","58:05.804","Green","Track","3.055","11.335","0.513","12.597","9.684","8.847","0.517","12.548","9.747","9.292","2.121","3.941","154.173","156.937"
"10","P","Jordan Taylor","35","1:34.052","58:19.081","Green","Pit","3.007","11.028","0.507","12.433","9.627","8.789","0.512","12.456","9.551","9.397","5.281","11.464","155.998","158.469"
"22","P","Johannes van Overbeek","35","1:25.524","58:43.707","Green","Track","3.163","11.299","0.510","12.977","9.820","8.771","0.513","12.740","10.075","9.571","2.129","3.956","155.080","158.161"
"5","P","Joao Barbosa","35","1:24.709","58:44.282","Green","Track","3.217","11.220","0.512","12.753","9.676","8.790","0.518","12.700","9.704","9.488","2.136","3.995","154.474","156.634"
"55","P","Tristan Nunez","35","1:25.044","58:46.935","Green","Track","2.986","11.184","0.513","12.985","10.237","8.845","0.519","12.749","9.601","9.300","2.129","3.996","154.173","156.332"
"26","PC","Bruno Junqueira","34","1:29.353","58:48.972","Green","Track","3.546","12.502","0.546","12.977","10.223","9.211","0.616","13.508","9.971","9.839","2.234","4.180","144.855","131.715"
"85","P","Stephen Simpson","35","1:49.905","58:49.261","Green","Track","25.673","13.061","0.513","13.081","10.170","8.838","0.510","12.905","9.718","9.384","2.116","3.936","154.173","159.091"
"38","PC","Patricio O'Ward","35","1:27.667","59:04.048","Green","Track","3.447","11.879","0.536","13.273","10.123","9.143","0.541","12.912","9.897","9.612","2.188","4.116","147.558","149.975"
"16","GTD","Jeroen Mul","33","1:31.638","59:12.989","Green","Track","3.365","12.578","0.569","13.522","10.273","9.886","0.577","13.395","10.179","10.356","2.437","4.501","139.000","140.618"
"20","PC","Ryan Lewis","34","1:28.362","59:17.644","Green","Track","3.276","11.934","0.537","13.220","10.197","9.058","0.537","13.320","10.023","9.911","2.209","4.140","147.283","151.092"
"93","GTD","Andy Lally","34","1:31.648","59:22.691","Green","Track","3.366","12.671","0.566","13.727","10.289","9.701","0.566","13.293","10.379","10.332","2.363","4.395","139.737","143.350"
"63","GTD","Alessandro Balzan","34","1:31.576","59:22.988","Green","Track","3.353","12.634","0.561","13.871","10.436","9.513","0.561","13.347","10.341","10.274","2.344","4.341","140.982","144.628"
"2","P","Ryan Dalziel","35","1:28.501","59:23.498","Green","Track","3.242","11.486","0.531","13.743","10.348","8.808","0.515","13.236","10.217","10.255","2.147","3.973","148.947","157.546"
"57","GTD","Andrew Davis","34","1:31.847","59:23.918","Green","Track","3.317","12.663","0.569","13.674","10.401","9.810","0.572","13.364","10.377","10.260","2.400","4.440","139.000","141.847"
"86","GTD","Jeff Segal","34","1:32.075","59:25.149","Green","Track","3.390","12.556","0.566","13.621","10.374","9.717","0.570","13.774","10.404","10.309","2.392","4.402","139.737","142.344"
"48","GTD","Madison Snow","34","1:31.985","59:25.469","Green","Track","3.381","12.526","0.557","13.608","10.311","9.613","0.561","13.884","10.496","10.304","2.369","4.375","141.994","144.628"
"96","GTD","Jens Klingmann","34","1:31.973","59:25.912","Green","Track","3.426","12.548","0.554","14.025","10.511","9.595","0.558","13.460","10.366","10.246","2.357","4.327","142.763","145.406"
"14","GTD","Sage Karam","34","1:31.176","59:28.532","Green","Track","3.403","12.358","0.556","14.080","10.311","9.691","0.562","13.252","10.254","10.036","2.332","4.341","142.250","144.371"
"50","GTD","Gunnar Jeannette","34","1:33.173","59:30.163","Green","Track","3.408","12.862","0.580","14.499","10.717","9.763","0.571","13.695","10.292","10.076","2.344","4.366","136.364","142.095"
"31","P","Dane Cameron","36","1:27.445","59:30.212","Green","Track","3.171","11.249","0.510","13.264","10.129","8.848","0.515","13.223","10.316","9.871","2.169","4.180","155.080","157.546"
"15","GTD","Jack Hawksworth","34","1:33.380","59:31.192","Green","Track","3.370","12.650","0.560","14.109","10.789","9.601","0.560","13.901","10.433","10.679","2.372","4.356","141.234","144.886"
"54","GTD","Colin Braun","34","1:32.336","59:32.016","Green","Track","3.253","12.776","0.564","13.849","10.341","9.738","0.561","13.592","10.474","10.363","2.416","4.409","140.232","144.628"
"73","GTD","Joerg Bergmeister","34","1:32.661","59:33.313","Green","Track","3.436","12.622","0.561","13.540","10.872","9.622","0.557","13.341","10.691","10.283","2.372","4.764","140.982","145.667"
"28","GTD","Mathieu Jaminet","34","1:31.613","59:34.702","Green","Track","3.542","12.717","0.570","13.459","10.494","9.660","0.561","13.336","10.313","10.221","2.368","4.372","138.756","144.628"
"70","P","Joel Miller","36","1:55.024","1:00:00.828","Green","Pit","3.062","11.269","0.514","12.954","10.512","8.780","0.514","12.763","10.082","10.139","5.160","29.275","153.873","157.853"
"10","P","Jordan Taylor","36","1:47.598","1:00:06.679","Green","Track","24.040","13.079","0.514","12.847","10.155","8.811","0.517","12.584","9.607","9.341","2.127","3.976","153.873","156.937"
"22","P","Johannes van Overbeek","36","1:26.196","1:00:09.903","Green","Track","3.172","11.341","0.510","13.274","10.029","8.809","0.514","12.807","10.090","9.584","2.128","3.938","155.080","157.853"
"5","P","Joao Barbosa","36","1:26.123","1:00:10.405","Green","Track","3.073","11.232","0.514","13.271","9.981","8.780","0.520","12.970","9.892","9.711","2.162","4.017","153.873","156.031"
"55","P","Tristan Nunez","36","1:24.306","1:00:11.241","Green","Track","3.021","11.079","0.515","12.723","9.800","8.837","0.519","12.563","9.760","9.364","2.133","3.992","153.575","156.332"
"85","P","Stephen Simpson","36","1:25.228","1:00:14.489","Green","Track","3.188","11.701","0.514","12.832","9.973","8.861","0.511","12.643","9.648","9.323","2.108","3.926","153.873","158.780"
"26","PC","Bruno Junqueira","35","1:28.640","1:00:17.612","Green","Track","3.202","12.089","0.551","13.376","10.313","9.272","0.554","13.194","9.940","9.756","2.228","4.165","143.541","146.456"
"38","PC","Patricio O'Ward","36","1:28.110","1:00:32.158","Green","Track","3.317","11.806","0.564","13.400","10.227","9.182","0.548","12.877","10.134","9.767","2.182","4.106","140.232","148.059"
"16","GTD","Jeroen Mul","34","1:31.918","1:00:44.907","Green","Track","3.384","12.772","0.575","13.667","10.363","9.839","0.576","13.425","10.323","10.120","2.403","4.471","137.549","140.862"
"20","PC","Ryan Lewis","35","1:28.619","1:00:46.263","Green","Track","3.199","12.020","0.542","13.272","10.138","9.116","0.540","13.325","10.148","9.954","2.218","4.147","145.924","150.253"
"2","P","Ryan Dalziel","36","1:27.018","1:00:50.516","Green","Track","3.312","11.928","0.515","13.314","9.976","8.747","0.510","12.891","9.953","9.817","2.114","3.941","153.575","159.091"
"93","GTD","Andy Lally","35","1:32.144","1:00:54.835","Green","Track","3.326","12.597","0.564","14.174","10.382","9.664","0.570","13.456","10.371","10.247","2.381","4.412","140.232","142.344"
"63","GTD","Alessandro Balzan","35","1:32.145","1:00:55.133","Green","Track","3.380","12.703","0.560","13.926","10.752","9.559","0.563","13.554","10.274","10.203","2.337","4.334","141.234","144.114"
"57","GTD","Andrew Davis","35","1:31.850","1:00:55.768","Green","Track","3.405","12.723","0.571","13.614","10.481","9.781","0.571","13.385","10.354","10.146","2.391","4.428","138.513","142.095"
"86","GTD","Jeff Segal","35","1:31.568","1:00:56.717","Green","Track","3.425","12.599","0.561","13.567","10.446","9.705","0.571","13.338","10.308","10.261","2.380","4.407","140.982","142.095"
"31","P","Dane Cameron","37","1:26.576","1:00:56.788","Green","Track","3.222","11.310","0.511","13.297","10.097","8.867","0.517","12.786","9.908","9.841","2.156","4.064","154.777","156.937"
"48","GTD","Madison Snow","35","1:31.754","1:00:57.223","Green","Track","3.501","12.654","0.559","13.496","10.412","9.646","0.564","13.294","10.453","10.232","2.375","4.568","141.486","143.859"
"96","GTD","Jens Klingmann","35","1:32.096","1:00:58.008","Green","Track","3.427","12.557","0.554","13.669","10.437","9.541","0.553","13.523","10.354","10.780","2.363","4.338","142.763","146.720"
"14","GTD","Sage Karam","35","1:31.674","1:01:00.206","Green","Track","3.275","12.468","0.559","13.559","10.806","9.761","0.563","13.340","10.424","10.200","2.360","4.359","141.486","144.114"
"50","GTD","Gunnar Jeannette","35","1:31.530","1:01:01.693","Green","Track","3.617","12.630","0.566","13.561","10.409","9.740","0.574","13.422","10.236","10.053","2.343","4.379","139.737","141.353"
"15","GTD","Jack Hawksworth","35","1:30.927","1:01:02.119","Green","Track","3.299","12.540","0.559","13.511","10.296","9.652","0.559","13.371","10.328","10.126","2.349","4.337","141.486","145.146"
"54","GTD","Colin Braun","35","1:31.380","1:01:03.396","Green","Track","3.231","12.802","0.566","13.517","10.361","9.709","0.561","13.321","10.323","10.191","2.401","4.397","139.737","144.628"
"73","GTD","Joerg Bergmeister","35","1:30.911","1:01:04.224","Green","Track","3.542","12.615","0.562","13.426","10.327","9.673","0.559","13.255","10.168","10.114","2.336","4.334","140.731","145.146"
"28","GTD","Mathieu Jaminet","35","1:30.679","1:01:05.381","Green","Track","3.465","12.538","0.563","13.406","10.300","9.637","0.564","13.144","10.276","10.089","2.347","4.350","140.481","143.859"
"10","P","Jordan Taylor","37","1:24.333","1:01:31.012","Green","Track","3.011","11.081","0.513","12.394","9.584","8.857","0.518","12.388","10.511","9.379","2.124","3.973","154.173","156.634"
"70","P","Joel Miller","37","1:33.065","1:01:33.893","Green","Track","9.742","12.768","0.519","13.188","9.831","8.764","0.518","12.574","9.649","9.385","2.141","3.986","152.391","156.634"
"22","P","Johannes van Overbeek","37","1:25.567","1:01:35.470","Green","Track","3.139","11.260","0.508","12.908","9.886","8.754","0.511","12.819","9.967","9.712","2.150","3.953","155.691","158.780"
"5","P","Joao Barbosa","37","1:25.413","1:01:35.818","Green","Track","3.164","11.261","0.516","12.815","9.838","8.780","0.516","12.902","9.867","9.629","2.141","3.984","153.277","157.241"
"55","P","Tristan Nunez","37","1:25.050","1:01:36.291","Green","Track","3.023","11.139","0.517","12.735","9.916","8.842","0.518","12.687","9.986","9.518","2.163","4.006","152.980","156.634"
"85","P","Stephen Simpson","37","1:24.915","1:01:39.404","Green","Track","2.960","11.046","0.506","12.547","9.859","8.848","0.512","13.345","9.713","9.508","2.123","3.948","156.306","158.469"
"26","PC","Bruno Junqueira","36","1:27.662","1:01:45.274","Green","Track","3.239","12.127","0.546","12.928","10.077","9.185","0.551","12.945","9.938","9.726","2.226","4.174","144.855","147.253"
"38","PC","Patricio O'Ward","37","1:27.697","1:01:59.855","Green","Track","3.328","11.777","0.561","13.283","10.098","9.267","0.561","12.990","9.952","9.585","2.185","4.110","140.982","144.628"
"20","PC","Ryan Lewis","36","1:29.167","1:02:15.430","Green","Track","3.236","11.987","0.536","13.460","10.426","9.111","0.540","13.428","10.161","9.919","2.217","4.146","147.558","150.253"
"16","GTD","Jeroen Mul","35","1:32.058","1:02:16.965","Green","Track","3.379","12.642","0.573","13.683","10.416","9.852","0.576","13.641","10.201","10.183","2.413","4.499","138.030","140.862"
"2","P","Ryan Dalziel","37","1:26.475","1:02:16.991","Green","Track","3.192","11.335","0.508","12.881","9.902","8.722","0.509","12.817","10.057","10.012","2.160","4.380","155.691","159.403"
"31","P","Dane Cameron","38","1:28.809","1:02:25.597","Green","Track","3.240","11.353","0.526","14.139","10.603","8.908","0.522","13.350","10.255","9.760","2.148","4.005","150.363","155.434"
"93","GTD","Andy Lally","36","1:32.131","1:02:26.966","Green","Track","3.389","12.650","0.565","13.691","10.382","9.706","0.569","13.299","10.532","10.565","2.380","4.403","139.984","142.595"
"63","GTD","Alessandro Balzan","36","1:32.428","1:02:27.561","Green","Track","3.404","12.586","0.560","14.125","10.550","9.586","0.561","13.661","10.438","10.247","2.356","4.354","141.234","144.628"
"57","GTD","Andrew Davis","36","1:32.438","1:02:28.206","Green","Track","3.304","12.712","0.570","14.232","10.601","9.740","0.570","13.413","10.324","10.153","2.391","4.428","138.756","142.344"
"86","GTD","Jeff Segal","36","1:32.127","1:02:28.844","Green","Track","3.585","12.655","0.562","13.683","10.497","9.632","0.565","13.439","10.431","10.278","2.383","4.417","140.731","143.604"
"48","GTD","Madison Snow","36","1:31.885","1:02:29.108","Green","Track","3.466","12.578","0.555","13.721","10.446","9.607","0.559","13.447","10.534","10.239","2.365","4.368","142.506","145.146"
"96","GTD","Jens Klingmann","36","1:31.417","1:02:29.425","Green","Track","3.415","12.531","0.552","13.622","10.445","9.571","0.558","13.415","10.369","10.280","2.345","4.314","143.281","145.406"
"14","GTD","Sage Karam","36","1:30.949","1:02:31.155","Green","Track","3.363","12.415","0.557","13.588","10.380","9.651","0.560","13.230","10.396","10.073","2.365","4.371","141.994","144.886"
"50","GTD","Gunnar Jeannette","36","1:31.182","1:02:32.875","Green","Track","3.400","12.494","0.563","13.622","10.331","9.695","0.571","13.307","10.346","10.097","2.361","4.395","140.481","142.095"
"15","GTD","Jack Hawksworth","36","1:31.112","1:02:33.231","Green","Track","3.332","12.591","0.556","13.663","10.340","9.644","0.560","13.281","10.339","10.101","2.359","4.346","142.250","144.886"
"54","GTD","Colin Braun","36","1:31.378","1:02:34.774","Green","Track","3.262","12.814","0.565","13.709","10.191","9.621","0.560","13.335","10.345","10.196","2.393","4.387","139.984","144.886"
"73","GTD","Joerg Bergmeister","36","1:31.414","1:02:35.638","Green","Track","3.400","12.746","0.562","13.477","10.383","9.673","0.559","13.465","10.252","10.177","2.361","4.359","140.731","145.146"
"28","GTD","Mathieu Jaminet","36","1:30.830","1:02:36.211","Green","Track","3.498","12.535","0.561","13.359","10.318","9.601","0.561","13.227","10.300","10.173","2.350","4.347","140.982","144.628"
"10","P","Jordan Taylor","38","1:23.222","1:02:54.234","Green","Track","3.056","11.007","0.510","12.337","9.626","8.807","0.517","12.409","9.528","9.326","2.124","3.975","155.080","156.937"
"70","P","Joel Miller","38","1:23.906","1:02:57.799","Green","Track","3.032","11.270","0.516","12.624","9.650","8.838","0.520","12.444","9.641","9.258","2.137","3.976","153.277","156.031"
"22","P","Johannes van Overbeek","38","1:24.961","1:03:00.431","Green","Track","3.107","11.181","0.506","12.866","9.748","8.778","0.513","12.726","9.893","9.584","2.123","3.936","156.306","158.161"
"5","P","Joao Barbosa","38","1:25.075","1:03:00.893","Green","Track","3.158","11.185","0.512","12.824","9.808","8.791","0.516","12.807","9.805","9.531","2.147","3.991","154.474","157.241"
"55","P","Tristan Nunez","38","1:25.162","1:03:01.453","Green","Track","3.059","11.290","0.514","12.888","9.877","8.827","0.518","12.689","9.884","9.482","2.146","3.988","153.873","156.634"
"85","P","Stephen Simpson","38","1:23.959","1:03:03.363","Green","Track","2.981","11.131","0.507","12.672","9.818","8.874","0.507","12.599","9.672","9.200","2.093","3.905","155.998","160.032"
"26","PC","Bruno Junqueira","37","1:27.349","1:03:12.623","Green","Track","3.227","12.156","0.545","12.878","9.940","9.131","0.547","12.981","9.913","9.622","2.223","4.186","145.121","148.330"
"38","PC","Patricio O'Ward","38","1:26.825","1:03:26.680","Green","Track","3.298","11.669","0.547","12.987","10.028","9.138","0.548","12.760","9.925","9.634","2.175","4.116","144.590","148.059"
"20","PC","Ryan Lewis","37","1:27.858","1:03:43.288","Green","Track","3.235","11.829","0.536","13.291","9.969","9.093","0.539","13.355","9.969","9.696","2.203","4.143","147.558","150.531"
"2","P","Ryan Dalziel","38","1:26.843","1:03:43.834","Green","Track","3.344","11.454","0.507","13.020","9.952","8.729","0.520","13.207","10.170","9.842","2.144","3.954","155.998","156.031"
"16","GTD","Jeroen Mul","36","1:31.873","1:03:48.838","Green","Track","3.628","12.773","0.570","13.669","10.377","9.869","0.576","13.320","10.149","10.079","2.400","4.463","138.756","140.862"
"31","P","Dane Cameron","39","1:24.144","1:03:49.741","Green","Track","3.097","11.140","0.512","12.733","9.755","8.826","0.517","12.445","9.694","9.304","2.130","3.991","154.474","156.937"
"93","GTD","Andy Lally","37","1:31.630","1:03:58.596","Green","Track","3.351","12.511","0.563","13.749","10.270","9.663","0.567","13.396","10.388","10.415","2.361","4.396","140.481","143.098"
"63","GTD","Alessandro Balzan","37","1:31.351","1:03:58.912","Green","Track","3.307","12.466","0.558","13.760","10.551","9.524","0.562","13.454","10.249","10.253","2.332","4.335","141.740","144.371"
"57","GTD","Andrew Davis","37","1:31.375","1:03:59.581","Green","Track","3.322","12.671","0.568","13.495","10.405","9.745","0.570","13.329","10.256","10.200","2.390","4.424","139.245","142.344"
"86","GTD","Jeff Segal","37","1:31.312","1:04:00.156","Green","Track","3.425","12.518","0.562","13.559","10.453","9.684","0.564","13.340","10.216","10.163","2.398","4.430","140.731","143.859"
"48","GTD","Madison Snow","37","1:31.414","1:04:00.522","Green","Track","3.459","12.665","0.558","13.449","10.415","9.643","0.569","13.397","10.346","10.190","2.359","4.364","141.740","142.595"
"96","GTD","Jens Klingmann","37","1:31.618","1:04:01.043","Green","Track","3.440","12.632","0.555","13.712","10.475","9.517","0.551","13.465","10.355","10.219","2.357","4.340","142.506","147.253"
"14","GTD","Sage Karam","37","1:31.408","1:04:02.563","Green","Track","3.331","12.413","0.555","13.666","10.321","9.674","0.560","13.550","10.407","10.117","2.410","4.404","142.506","144.886"
"50","GTD","Gunnar Jeannette","37","1:31.128","1:04:04.003","Green","Track","3.385","12.519","0.566","13.559","10.412","9.697","0.571","13.373","10.246","10.074","2.348","4.378","139.737","142.095"
"15","GTD","Jack Hawksworth","37","1:31.422","1:04:04.653","Green","Track","3.390","12.496","0.557","13.644","10.364","9.676","0.561","13.417","10.333","10.304","2.346","4.334","141.994","144.628"
"54","GTD","Colin Braun","37","1:30.907","1:04:05.681","Green","Track","3.308","12.725","0.564","13.587","10.220","9.640","0.561","13.176","10.297","10.094","2.369","4.366","140.232","144.628"
"73","GTD","Joerg Bergmeister","37","1:31.173","1:04:06.811","Green","Track","3.421","12.696","0.561","13.444","10.423","9.628","0.558","13.330","10.254","10.147","2.358","4.353","140.982","145.406"
"28","GTD","Mathieu Jaminet","37","1:31.140","1:04:07.351","Green","Track","3.461","12.614","0.561","13.398","10.387","9.572","0.560","13.299","10.320","10.231","2.369","4.368","140.982","144.886"
"10","P","Jordan Taylor","39","1:23.107","1:04:17.341","Green","Track","3.064","10.993","0.509","12.311","9.585","8.798","0.515","12.369","9.595","9.267","2.124","3.977","155.385","157.546"
"70","P","Joel Miller","39","1:23.767","1:04:21.566","Green","Track","2.958","11.308","0.515","12.519","9.598","8.811","0.519","12.438","9.722","9.268","2.135","3.976","153.575","156.332"
"22","P","Johannes van Overbeek","39","1:24.700","1:04:25.131","Green","Track","3.055","10.993","0.505","12.794","9.811","8.742","0.511","12.635","9.994","9.609","2.118","3.933","156.616","158.780"
"5","P","Joao Barbosa","39","1:24.786","1:04:25.679","Green","Track","3.135","11.151","0.514","12.806","9.733","8.825","0.517","12.628","9.692","9.644","2.148","3.993","153.873","156.937"
"55","P","Tristan Nunez","39","1:24.694","1:04:26.147","Green","Track","3.004","11.212","0.515","12.742","9.874","8.809","0.518","12.633","9.763","9.478","2.159","3.987","153.575","156.634"
"85","P","Stephen Simpson","39","1:23.585","1:04:26.948","Green","Track","2.948","11.001","0.503","12.500","9.763","8.836","0.510","12.639","9.620","9.219","2.119","3.927","157.238","159.091"
"26","PC","Bruno Junqueira","38","1:26.641","1:04:39.264","Green","Track","3.149","12.053","0.545","12.747","9.945","9.151","0.543","12.717","9.810","9.594","2.220","4.167","145.121","149.422"
"38","PC","Patricio O'Ward","39","1:26.833","1:04:53.513","Green","Track","3.298","11.729","0.537","12.828","9.939","9.032","0.536","12.928","10.036","9.657","2.185","4.128","147.283","151.374"
"2","P","Ryan Dalziel","39","1:25.238","1:05:09.072","Green","Track","3.251","11.424","0.512","12.707","9.811","8.749","0.511","12.654","9.959","9.605","2.116","3.939","154.474","158.780"
"20","PC","Ryan Lewis","38","1:29.384","1:05:12.672","Green","Track","3.212","12.301","0.638","13.758","10.067","9.130","0.540","13.329","10.108","9.918","2.227","4.156","123.967","150.253"
"31","P","Dane Cameron","40","1:24.282","1:05:14.023","Green","Track","3.129","11.441","0.514","12.763","9.656","8.829","0.517","12.447","9.532","9.310","2.145","3.999","153.873","156.937"
"16","GTD","Jeroen Mul","37","1:31.786","1:05:20.624","Green","Track","3.400","12.609","0.569","13.612","10.298","9.824","0.575","13.533","10.301","10.185","2.408","4.472","139.000","141.107"
"93","GTD","Andy Lally","38","1:30.990","1:05:29.586","Green","Track","3.326","12.534","0.564","13.715","10.229","9.701","0.571","13.147","10.241","10.213","2.355","4.394","140.232","142.095"
"63","GTD","Alessandro Balzan","38","1:31.175","1:05:30.087","Green","Track","3.377","12.644","0.560","13.712","10.364","9.528","0.563","13.242","10.187","10.314","2.340","4.344","141.234","144.114"
"57","GTD","Andrew Davis","38","1:31.329","1:05:30.910","Green","Track","3.364","12.593","0.568","13.549","10.426","9.742","0.570","13.256","10.272","10.164","2.392","4.433","139.245","142.344"
"86","GTD","Jeff Segal","38","1:31.600","1:05:31.756","Green","Track","3.385","12.661","0.563","13.613","10.362","9.668","0.566","13.267","10.412","10.319","2.381","4.403","140.481","143.350"
"48","GTD","Madison Snow","38","1:31.570","1:05:32.092","Green","Track","3.387","12.688","0.559","13.536","10.372","9.666","0.562","13.297","10.376","10.375","2.376","4.376","141.486","144.371"
"96","GTD","Jens Klingmann","38","1:31.371","1:05:32.414","Green","Track","3.423","12.494","0.554","13.623","10.505","9.527","0.553","13.380","10.347","10.271","2.360","4.334","142.763","146.720"
"14","GTD","Sage Karam","38","1:30.914","1:05:33.477","Green","Track","3.361","12.412","0.557","13.496","10.359","9.649","0.558","13.466","10.299","10.050","2.353","4.354","141.994","145.406"
"50","GTD","Gunnar Jeannette","38","1:31.033","1:05:35.036","Green","Track","3.462","12.595","0.566","13.574","10.302","9.682","0.570","13.176","10.371","10.014","2.351","4.370","139.737","142.344"
"15","GTD","Jack Hawksworth","38","1:30.992","1:05:35.645","Green","Track","3.325","12.575","0.561","13.553","10.344","9.661","0.561","13.404","10.342","9.975","2.353","4.338","140.982","144.628"
"54","GTD","Colin Braun","38","1:31.154","1:05:36.835","Green","Track","3.235","12.908","0.565","13.499","10.217","9.614","0.559","13.294","10.402","10.101","2.381","4.379","139.984","145.146"
"73","GTD","Joerg Bergmeister","38","1:31.018","1:05:37.829","Green","Track","3.378","12.675","0.561","13.382","10.361","9.652","0.558","13.274","10.211","10.186","2.394","4.386","140.982","145.406"
"28","GTD","Mathieu Jaminet","38","1:30.816","1:05:38.167","Green","Track","3.426","12.619","0.561","13.328","10.319","9.583","0.558","13.236","10.303","10.170","2.362","4.351","140.982","145.406"
"10","P","Jordan Taylor","40","1:23.183","1:05:40.524","Green","Track","2.986","11.058","0.510","12.381","9.642","8.783","0.513","12.360","9.564","9.300","2.121","3.965","155.080","158.161"
"70","P","Joel Miller","40","1:23.845","1:05:45.411","Green","Track","2.992","11.245","0.517","12.600","9.655","8.807","0.518","12.467","9.695","9.236","2.141","3.972","152.980","156.634"
"22","P","Johannes van Overbeek","40","1:24.455","1:05:49.586","Green","Track","3.029","11.146","0.507","12.743","9.630","8.712","0.508","12.678","9.937","9.504","2.126","3.935","155.998","159.717"
"5","P","Joao Barbosa","40","1:24.430","1:05:50.109","Green","Track","3.084","11.176","0.513","12.742","9.777","8.804","0.516","12.538","9.681","9.463","2.141","3.995","154.173","157.241"
"55","P","Tristan Nunez","40","1:24.553","1:05:50.700","Green","Track","2.965","11.374","0.519","12.650","9.924","8.802","0.511","12.595","9.724","9.377","2.135","3.977","152.391","158.780"
"85","P","Stephen Simpson","40","1:24.266","1:05:51.214","Green","Track","3.018","11.029","0.504","12.668","9.872","8.855","0.508","12.772","9.712","9.289","2.118","3.921","156.926","159.717"
"26","PC","Bruno Junqueira","39","1:26.613","1:06:05.877","Green","Track","3.192","12.059","0.546","12.652","9.760","9.125","0.543","12.899","9.809","9.633","2.222","4.173","144.855","149.422"
"38","PC","Patricio O'Ward","40","1:29.754","1:06:23.267","Green","Track","3.330","11.657","0.578","13.428","10.312","9.255","0.559","13.793","10.494","9.892","2.218","4.238","136.835","145.146"
