"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"14","GTD","Dominik Baumann","172","2:02.581","6:38:20.468","Green","Track","5.794","5.761","24.906","15.356","27.125","28.105","0.550","10.761","1.474","2.749","154.132","117.183"
"90","P","Edward Cheever","190","2:41.006","6:38:31.242","Green","Pit","5.086","6.019","23.588","14.431","25.905","26.805","0.535","11.132","3.843","43.662","158.454","44.946"
"33","GTD","Luca Stolz","177","2:02.857","6:38:33.934","Green","Track","5.753","5.759","25.026","15.286","27.087","28.523","0.554","10.670","1.463","2.736","153.019","118.064"
"48","GTD","Corey Lewis","177","2:03.146","6:38:34.715","Green","Track","5.751","5.911","24.999","15.386","27.031","28.316","0.550","10.947","1.491","2.764","154.132","115.847"
"63","GTD","Gunnar Jeannette","177","2:02.628","6:38:36.768","Green","Track","5.756","5.757","25.077","15.313","26.926","28.307","0.553","10.722","1.470","2.747","153.296","117.502"
"86","GTD","Katherine Legge","177","2:02.856","6:38:37.586","Green","Track","5.704","5.814","25.017","15.270","27.055","28.463","0.550","10.774","1.467","2.742","154.132","117.742"
"93","GTD","Mario Farnbacher","177","2:03.361","6:38:39.298","Green","Track","5.726","5.839","25.265","15.372","27.168","28.333","0.554","10.846","1.490","2.768","153.019","115.924"
"29","GTD","Christopher Mies","176","2:03.022","6:38:39.710","Green","Track","5.718","5.755","25.035","15.342","27.385","28.096","0.543","10.906","1.484","2.758","156.119","116.393"
"44","GTD","Andrew Davis","176","2:04.012","6:38:49.802","Green","Track","5.818","6.028","25.329","15.412","27.211","28.412","0.556","10.946","1.504","2.796","152.469","114.845"
"51","GTD","Pedro Lamy","176","2:03.972","6:38:49.993","Green","Track","5.752","6.198","25.186","15.490","27.179","28.546","0.549","10.886","1.464","2.722","154.413","117.983"
"58","GTD","Robert Renauer","176","2:03.909","6:38:50.639","Green","Track","5.812","5.997","25.367","15.447","27.251","28.319","0.546","10.948","1.477","2.745","155.261","116.945"
"71","GTD","Kenton Koch","175","2:04.040","6:38:51.182","Green","Track","5.784","5.852","25.398","15.525","27.338","28.530","0.551","10.820","1.484","2.758","153.852","116.393"
"69","GTD","Ryan Eversley","177","2:04.077","6:38:51.616","Green","Track","5.731","5.985","25.225","15.459","27.567","28.299","0.552","11.023","1.481","2.755","153.574","116.629"
"75","GTD","Thomas Jaeger","177","2:04.191","6:38:52.015","Green","Track","5.745","5.964","25.374","15.405","27.364","28.730","0.551","10.838","1.473","2.747","153.852","117.262"
"99","P","Chris Miller","189","1:52.229","6:38:54.252","Green","Track","5.161","5.021","23.022","14.665","25.040","25.312","0.498","9.694","1.336","2.480","170.226","129.287"
"15","GTD","Sean Rayhall","176","2:03.536","6:38:56.124","Green","Track","5.738","5.868","25.173","15.603","27.258","28.448","0.545","10.728","1.459","2.716","155.546","118.387"
"5","P","Christian Fittipaldi","190","2:47.260","6:39:01.960","Green","Track","54.393","9.192","24.278","14.728","24.850","25.604","0.506","9.874","1.335","2.500","167.535","129.384"
