"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"54","P","Jonathan Bennett","1","52:12.339","52:12.339","Green","Track","0.000","0.000","0.000","7.418","5.995","5.673","10.416","6.553","5.777","4.812","0.434","2.773","188.521"
"22","P","Pipo Derani","1","52:17.585","52:17.585","Green","Track","0.000","0.000","0.000","7.115","6.486","7.840","10.288","6.455","5.694","4.754","0.434","2.760","188.521"
"2","P","Ryan Dalziel","1","52:20.782","52:20.782","Green","Track","0.000","30.976","24.272","7.332","5.917","7.404","10.416","6.536","5.734","4.763","0.429","2.749","190.718"
"52","P","Sebastian Saavedra","1","52:24.648","52:24.648","Green","Track","31.739","30.461","25.368","7.586","6.073","7.289","11.195","6.592","5.788","4.833","0.435","2.788","188.088"
"85","P","Simon Trummer","1","52:28.799","52:28.799","Green","Track","30.316","34.634","24.226","7.618","6.036","5.919","10.462","6.675","6.091","4.929","0.441","2.817","185.529"
"10","P","Renger Van Der Zande","1","52:37.155","52:37.155","Green","Track","28.920","28.221","24.076","8.483","6.524","11.187","10.603","6.397","5.690","4.751","0.430","2.746","190.275"
"99","P","Stephen Simpson","1","52:38.843","52:38.843","Green","Track","31.238","42.711","26.796","7.493","6.117","6.363","10.955","6.619","5.813","4.849","0.438","2.788","186.800"
"7","P","Ricky Taylor","1","52:41.909","52:41.909","Green","Track","0.000","30.383","22.675","7.387","6.017","5.729","10.748","6.574","5.789","4.819","0.435","2.782","188.088"
"90","P","Tristan Vautier","1","52:52.787","52:52.787","Green","Track","0.000","30.190","22.873","8.213","7.004","6.682","11.139","6.700","5.775","4.786","0.431","2.773","189.833"
"6","P","Dane Cameron","1","53:09.384","53:09.384","Green","Track","0.000","26.462","21.127","7.126","5.943","5.686","9.622","6.531","5.861","4.816","0.437","2.784","187.227"
"31","P","Felipe Nasr","1","53:27.216","53:27.216","Green","Track","29.044","27.164","22.218","7.197","5.846","5.532","9.701","6.450","5.686","4.728","0.427","2.711","191.612"
"23","P","Fernando Alonso","2","1:39.620","53:31.187","Green","Track","10.741","22.139","19.274","6.975","5.849","5.488","9.045","6.403","5.722","4.788","0.432","2.764","189.394"
"5","P","Filipe Albuquerque","1","53:31.365","53:31.365","Green","Track","29.450","27.931","22.082","7.130","5.830","5.770","10.040","7.179","6.039","4.807","0.431","2.748","189.833"
"32","P","Bruno Senna","2","1:41.108","53:36.703","Green","Track","11.070","22.700","20.007","7.048","5.842","5.447","8.963","6.408","5.704","4.763","0.428","2.728","191.164"
