"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"55","P","Jonathan Bomarito","10","10:30.123","43:12.189","Green","Pit","5.166","5.110","22.260","14.031","24.010","24.832","0.494","10.364","3.673","520.183","171.605","47.026"
"90","P","Matthew McMurry","16","2:16.686","43:15.545","Green","Track","22.881","9.650","25.023","15.018","24.981","25.218","0.496","9.665","1.300","2.454","170.913","132.867"
"75","GTD","Kenny Habul","13","2:04.529","43:18.260","Green","Track","6.033","6.037","25.311","15.466","27.013","28.358","0.551","11.383","1.536","2.841","153.852","112.453"
"52","P","Gustavo Yacaman","15","1:50.907","43:19.537","Green","Track","5.196","5.094","22.856","14.385","24.451","24.975","0.488","9.679","1.320","2.463","173.715","130.854"
"66","GTLM","Dirk Mueller","10","8:13.549","43:30.772","Green","Track","371.801","11.646","25.610","15.276","26.821","27.146","0.533","10.588","1.437","2.691","159.048","120.200"
"25","GTLM","Alexander Sims","5","9:20.830","43:37.730","Green","Pit","5.531","5.492","24.135","14.969","26.346","26.873","0.519","11.136","3.736","442.093","163.339","46.233"
"64","GTD","Bill Sweedler","13","2:02.328","43:38.930","Green","Track","5.857","5.769","24.888","15.241","26.799","28.101","0.545","10.882","1.480","2.766","155.546","116.708"
"48","GTD","Madison Snow","11","2:02.180","43:41.005","Green","Track","5.795","5.853","24.907","15.236","26.465","27.980","0.539","11.170","1.482","2.753","157.278","116.550"
"7","P","Graham Rahal","12","1:53.285","43:47.535","Green","Track","5.318","5.193","22.828","14.201","25.999","25.500","0.495","9.954","1.321","2.476","171.258","130.755"
"29","GTD","Sheldon van der Linde","13","4:01.147","43:49.690","Green","Track","118.037","9.743","26.153","15.421","27.672","28.295","0.543","11.023","1.487","2.773","156.119","116.158"
"77","P","Oliver Jarvis","11","1:52.383","43:56.920","Green","Track","5.566","5.627","22.507","14.066","24.157","26.319","0.495","9.884","1.310","2.452","171.258","131.853"
"24","GTLM","Nicky Catsburg","13","2:00.007","43:58.620","Green","Track","5.596","5.650","24.157","15.646","26.422","27.180","0.516","10.740","1.434","2.666","164.288","120.451"
"86","GTD","Katherine Legge","13","2:11.984","44:02.245","Green","Pit","5.766","5.671","24.553","15.018","26.729","28.142","0.543","11.974","3.955","9.633","156.119","43.673"
"33","GTD","Luca Stolz","13","2:01.874","44:02.790","Green","Track","5.804","5.821","24.719","15.135","26.948","28.071","0.543","10.571","1.489","2.773","156.119","116.002"
"4","GTLM","Marcel Fassler","16","2:02.139","44:06.134","Green","Track","5.856","5.748","24.638","15.022","27.657","27.599","0.534","10.909","1.456","2.720","158.750","118.631"
"2","P","Olivier Pla","11","3:03.852","44:11.848","Green","Pit","5.134","5.011","22.706","14.244","24.277","25.097","0.489","10.492","4.672","71.730","173.359","36.971"
"38","P","Pato O'Ward","12","2:17.683","44:14.123","Green","Track","22.894","9.346","24.136","14.843","26.465","25.805","0.493","9.915","1.314","2.472","171.953","131.452"
"67","GTLM","Richard Westbrook","10","8:39.328","44:16.875","Green","Track","398.569","10.387","25.439","15.146","26.825","27.790","0.533","10.504","1.439","2.696","159.048","120.033"
"44","GTD","John Potter","13","2:06.293","44:20.100","Green","Track","5.890","6.250","25.319","15.481","28.524","28.686","0.548","11.296","1.501","2.798","154.695","115.075"
"85","P","Simon Trummer","10","1:55.680","44:22.737","Green","Track","5.277","5.810","25.531","14.596","25.469","24.952","0.484","9.785","1.322","2.454","175.150","130.656"
